,room_id,host_id,room_type,city,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,bathrooms,price,minstay,latitude,longitude,collected
1829,735417,220864,Entire home/apt,,I Municipio,37,4.5,,2.0,1.0,207.0,3.0,41.899194,12.471177,2015-08-29 19:26:35.020747
1830,735548,3837162,Entire home/apt,,XVII Municipio,12,4.5,,2.0,1.0,161.0,,41.908305,12.454649,2015-08-29 19:26:35.020747
1831,736861,2519401,Private room,,I Municipio,21,4.0,2.0,1.0,1.0,81.0,1.0,41.897495,12.504494,2015-08-29 19:26:35.020747
1832,736946,1185020,Entire home/apt,,I Municipio,8,5.0,5.0,2.0,1.0,98.0,,41.894348,12.505944,2015-08-29 19:26:35.020747
1833,737165,748587,Entire home/apt,,I Municipio,21,4.5,,2.0,1.0,184.0,,41.894859,12.497966,2015-08-29 19:26:35.020747
1834,737844,3812146,Entire home/apt,,I Municipio,0,,4.0,1.0,1.0,110.0,2.0,41.893515,12.489688,2015-08-29 19:26:35.020747
1835,737921,3855241,Entire home/apt,,I Municipio,101,4.5,4.0,2.0,1.0,74.0,2.0,41.88901,12.474313,2015-08-29 19:26:35.020747
1836,738106,3856492,Entire home/apt,,XVI Municipio,2,4.5,3.0,1.0,1.0,90.0,1.0,41.869251,12.450079,2015-08-29 19:26:35.020747
1837,738126,2988216,Entire home/apt,,XI Municipio,61,5.0,3.0,2.0,1.0,69.0,1.0,41.854708,12.476001,2015-08-29 19:26:35.020747
1838,738786,3657245,Private room,,III Municipio,128,5.0,2.0,1.0,1.0,54.0,2.0,41.897688,12.510498,2015-08-29 19:26:35.020747
1839,738826,3862871,Entire home/apt,,I Municipio,20,4.5,4.0,2.0,1.0,115.0,3.0,41.904458,12.482268,2015-08-29 19:26:35.020747
1840,739093,3146087,Private room,,VI Municipio,1,3.0,2.0,1.0,1.0,139.0,1.0,41.890259,12.525018,2015-08-29 19:26:35.020747
1841,739291,427572,Entire home/apt,,XVII Municipio,140,5.0,,3.0,2.0,137.0,3.0,41.908011,12.465,2015-08-29 19:26:35.020747
1842,739331,3812146,Entire home/apt,,XVII Municipio,2,,4.0,1.0,1.0,98.0,2.0,41.906447,12.449189,2015-08-29 19:26:35.020747
1843,739341,3866585,Entire home/apt,,XVIII Municipio,11,4.5,3.0,1.0,1.0,81.0,3.0,41.894825,12.44202,2015-08-29 19:26:35.020747
1844,739672,3812146,Entire home/apt,,I Municipio,2,4.5,5.0,2.0,1.0,109.0,2.0,41.908845,12.496448,2015-08-29 19:26:35.020747
1845,740257,3873849,Entire home/apt,,I Municipio,40,5.0,,2.0,1.0,127.0,2.0,41.889151,12.470048,2015-08-29 19:26:35.020747
1846,740517,3812146,Entire home/apt,,I Municipio,1,5.0,5.0,2.0,2.0,184.0,2.0,41.905403,12.476115,2015-08-29 19:26:35.020747
1847,740591,1857128,Entire home/apt,,I Municipio,5,5.0,5.0,1.0,1.0,104.0,3.0,41.890036,12.466578,2015-08-29 19:26:35.020747
1848,740632,3812146,Entire home/apt,,I Municipio,8,3.5,4.0,2.0,2.0,104.0,2.0,41.895846,12.472659,2015-08-29 19:26:35.020747
1849,741266,3812146,Entire home/apt,,I Municipio,0,,4.0,1.0,,138.0,1.0,41.897394,12.471355,2015-08-29 19:26:35.020747
1850,742037,2713570,Entire home/apt,,I Municipio,4,4.0,2.0,1.0,1.0,92.0,3.0,41.896635,12.474725,2015-08-29 19:26:35.020747
1851,742183,3812146,Entire home/apt,,I Municipio,18,4.5,,2.0,,138.0,2.0,41.903112,12.487868,2015-08-29 19:26:35.020747
1852,742189,3885910,Private room,,II Municipio,5,4.0,4.0,1.0,1.0,115.0,1.0,41.920896,12.488341,2015-08-29 19:26:35.020747
1853,742809,3889517,Entire home/apt,,XVIII Municipio,49,5.0,4.0,1.0,1.0,63.0,2.0,41.894843,12.434491,2015-08-29 19:26:35.020747
1854,743129,3812146,Entire home/apt,,I Municipio,1,3.0,3.0,1.0,1.0,132.0,2.0,41.903897,12.482239,2015-08-29 19:26:35.020747
1855,743172,2762035,Private room,,I Municipio,27,4.5,3.0,1.0,1.0,71.0,2.0,41.89159,12.513776,2015-08-29 19:26:35.020747
1856,743187,3892779,Private room,,XVIII Municipio,57,4.5,2.0,1.0,1.0,74.0,,41.901046,12.428726,2015-08-29 19:26:35.020747
1857,743726,3835074,Entire home/apt,,XVI Municipio,3,5.0,,2.0,1.0,81.0,3.0,41.876444,12.450964,2015-08-29 22:56:27.938047
1858,744040,3787822,Private room,,XII Municipio,20,5.0,2.0,1.0,1.0,58.0,1.0,41.820363,12.478058,2015-08-29 19:26:35.020747
1859,744128,1015322,Entire home/apt,,XVI Municipio,2,4.5,3.0,1.0,1.0,65.0,3.0,41.863446,12.439286,2015-08-29 22:52:31.296677
1860,744222,492474,Private room,,II Municipio,0,,2.0,1.0,1.0,92.0,1.0,41.916621,12.499101,2015-08-29 19:26:35.020747
1861,744541,1134444,Private room,,XVIII Municipio,0,,2.0,1.0,1.0,86.0,2.0,41.897532,12.439485,2015-08-29 19:26:35.020747
1862,744651,3903309,Entire home/apt,,I Municipio,2,5.0,2.0,1.0,1.0,173.0,3.0,41.899632,12.465544,2015-08-29 19:26:35.020747
1863,745105,1300538,Private room,,XV Municipio,3,4.5,3.0,1.0,1.0,40.0,2.0,41.871658,12.470325,2015-08-29 19:26:35.020747
1864,745903,3911851,Entire home/apt,,I Municipio,64,4.0,,0.0,1.0,75.0,3.0,41.90159,12.494053,2015-08-29 19:26:35.020747
1865,746971,567006,Entire home/apt,,XVII Municipio,84,4.5,4.0,1.0,1.0,79.0,1.0,41.910698,12.455926,2015-08-29 19:26:35.020747
1866,747043,3536134,Entire home/apt,,VI Municipio,75,4.5,5.0,1.0,1.0,43.0,2.0,41.877126,12.538036,2015-08-29 19:26:35.020747
1867,747656,3925580,Entire home/apt,,I Municipio,232,5.0,2.0,1.0,1.0,98.0,1.0,41.894391,12.472964,2015-08-29 19:26:35.020747
1868,747900,1209540,Private room,,I Municipio,1,2.0,1.0,1.0,1.0,50.0,1.0,41.895231,12.503622,2015-08-29 19:26:35.020747
1869,747912,1209540,Private room,,I Municipio,1,3.0,3.0,1.0,1.0,103.0,1.0,41.894775,12.504015,2015-08-29 19:26:35.020747
1870,748030,3928235,Entire home/apt,,I Municipio,125,4.5,5.0,2.0,1.0,104.0,2.0,41.897494,12.477642,2015-08-29 19:26:35.020747
1871,750042,3476772,Private room,,I Municipio,5,4.5,2.0,1.0,1.0,91.0,3.0,41.897053,12.493191,2015-08-29 19:26:35.020747
1872,750055,3476772,Private room,,I Municipio,2,4.0,2.0,1.0,1.0,138.0,1.0,41.897387,12.493824,2015-08-29 19:26:35.020747
1873,750095,3943572,Private room,,IX Municipio,1,5.0,2.0,1.0,1.0,68.0,1.0,41.883913,12.519078,2015-08-29 19:26:35.020747
1874,750171,3943976,Entire home/apt,,I Municipio,4,4.0,2.0,1.0,1.0,120.0,1.0,41.899123,12.470527,2015-08-29 19:26:35.020747
1875,750207,2405376,Entire home/apt,,I Municipio,14,4.5,,3.0,2.0,253.0,3.0,41.891572,12.469721,2015-08-29 19:26:35.020747
1876,750410,3943897,Entire home/apt,,I Municipio,123,4.5,2.0,1.0,1.0,85.0,2.0,41.896628,12.489504,2015-08-29 19:26:35.020747
1877,750472,3945679,Entire home/apt,,II Municipio,17,4.5,,3.0,3.0,294.0,3.0,41.918884,12.472977,2015-08-29 19:26:35.020747
1878,750579,3946170,Entire home/apt,,IX Municipio,37,5.0,4.0,2.0,2.0,114.0,3.0,41.890639,12.519167,2015-08-29 19:26:35.020747
1879,751154,2644152,Entire home/apt,,XVI Municipio,0,,4.0,2.0,1.0,74.0,3.0,41.870778,12.443816,2015-08-29 19:26:35.020747
1880,751212,3950328,Entire home/apt,,XVIII Municipio,0,,5.0,2.0,2.0,179.0,3.0,41.89797,12.436762,2015-08-29 19:26:35.020747
1881,751396,3951111,Entire home/apt,,I Municipio,11,4.5,4.0,1.0,1.0,81.0,3.0,41.889519,12.471828,2015-08-29 19:26:35.020747
1882,751407,3951190,Entire home/apt,,II Municipio,43,4.5,3.0,1.0,1.0,69.0,3.0,41.936751,12.515558,2015-08-29 19:26:35.020747
1883,751937,3953688,Entire home/apt,,I Municipio,68,5.0,2.0,1.0,1.0,92.0,2.0,41.888189,12.467616,2015-08-29 19:26:35.020747
1884,752460,3956724,Entire home/apt,,VI Municipio,46,4.5,4.0,1.0,1.0,66.0,3.0,41.890075,12.525955,2015-08-29 19:26:35.020747
1885,753004,1145378,Entire home/apt,,I Municipio,4,4.5,,2.0,2.0,147.0,,41.901273,12.470156,2015-08-29 19:26:35.020747
1886,753035,2405376,Entire home/apt,,I Municipio,0,,1.0,2.0,1.0,190.0,3.0,41.891721,12.469681,2015-08-29 19:26:35.020747
1887,753076,3897282,Private room,,IX Municipio,2,5.0,4.0,1.0,1.0,69.0,2.0,41.881454,12.508909,2015-08-29 19:26:35.020747
1888,753163,3812146,Entire home/apt,,XVII Municipio,8,4.5,,2.0,2.0,116.0,2.0,41.9045,12.462842,2015-08-29 19:26:35.020747
1889,753165,3812146,Entire home/apt,,XVII Municipio,7,4.5,4.0,2.0,1.0,121.0,2.0,41.904133,12.463472,2015-08-29 19:26:35.020747
1890,753451,3963330,Entire home/apt,,XVIII Municipio,49,4.5,5.0,2.0,2.0,86.0,2.0,41.897147,12.448504,2015-08-29 19:26:35.020747
1891,753644,3812146,Entire home/apt,,I Municipio,0,,,2.0,,138.0,4.0,41.886442,12.50426,2015-08-29 19:26:35.020747
1892,753946,3812146,Entire home/apt,,XVI Municipio,0,,5.0,1.0,1.0,81.0,2.0,41.865988,12.44561,2015-08-29 19:26:35.020747
