,room_id,host_id,room_type,borough,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,bathrooms,price,minstay,latitude,longitude,collected
46,1732644,9128585,Private room,,Karaka Bay-Worser Bay,7,5.0,2,1.0,1.0,105.0,1.0,-41.31254,174.827857,2016-08-19 23:44:57.871351
47,1742379,448510,Entire home/apt,,Aro Street-Nairn Street,72,4.5,4,2.0,1.0,172.0,2.0,-41.299322,174.770264,2016-08-19 23:26:49.781610
48,1769800,9297730,Entire home/apt,,Kelburn,38,5.0,4,2.0,2.0,599.0,1.0,-41.284982,174.7645,2016-08-19 22:57:27.407594
49,1803502,9455152,Private room,,Mitchelltown,15,4.5,5,1.0,1.0,68.0,1.0,-41.295828,174.755192,2016-08-19 22:56:05.641756
50,1881036,448510,Private room,,Mt Cook-Wallace Street,49,5.0,2,1.0,1.0,90.0,2.0,-41.29986,174.770936,2016-08-19 22:54:21.465380
51,1939538,9770596,Private room,,Newtown West,43,5.0,2,1.0,1.0,52.0,2.0,-41.31539,174.773422,2016-08-19 23:25:53.110651
52,1940978,1961241,Private room,,Happy Valley-Owhiro Bay,54,5.0,2,1.0,1.0,84.0,1.0,-41.346349,174.754935,2016-08-19 23:16:11.963763
53,1993910,4470018,Entire home/apt,,Willis Street-Cambridge Terrace,48,4.5,2,1.0,1.0,82.0,3.0,-41.292912,174.777111,2016-08-19 23:56:51.427335
54,2021155,7326743,Entire home/apt,,Mt Victoria West,3,5.0,2,1.0,1.0,90.0,5.0,-41.299338,174.786924,2016-08-19 23:20:15.702075
55,2038257,10456670,Entire home/apt,,Island Bay East,4,5.0,5,3.0,1.0,135.0,2.0,-41.337543,174.775959,2016-08-19 22:49:04.959917
56,2052343,3153235,Entire home/apt,,Aro Street-Nairn Street,4,4.5,5,3.0,1.0,105.0,2.0,-41.298714,174.770609,2016-08-19 23:23:21.832576
57,2090013,10665835,Private room,,Makara-Ohariu,19,4.5,2,1.0,1.0,25.0,2.0,-41.339968,174.751569,2016-08-19 23:35:59.536880
58,2120511,10813189,Private room,,Hataitai North,17,4.5,1,1.0,1.0,53.0,1.0,-41.302423,174.796621,2016-08-19 23:49:37.651402
59,2130716,10870641,Entire home/apt,,Seatoun,6,5.0,5,2.0,1.0,179.0,3.0,-41.326233,174.829596,2016-08-19 23:57:19.525008
60,2178442,5092133,Entire home/apt,,Northland,3,5.0,2,0.0,1.0,53.0,5.0,-41.282133,174.75398,2016-08-19 22:59:31.534198
61,2258253,485424,Entire home/apt,,Kilbirnie West-Hataitai South,1,,4,1.0,1.0,135.0,2.0,-41.314655,174.793127,2016-08-19 23:26:05.150106
62,2293049,962345,Entire home/apt,,Kilbirnie West-Hataitai South,2,,6,3.0,1.0,172.0,3.0,-41.320578,174.792837,2016-08-19 23:53:24.873281
63,2326500,11248369,Private room,,Hataitai North,46,4.5,2,1.0,1.0,60.0,1.0,-41.298818,174.792704,2016-08-19 23:14:30.231606
64,2331777,618828,Private room,,Aro Street-Nairn Street,51,4.5,2,1.0,1.0,40.0,1.0,-41.297362,174.762878,2016-08-19 23:12:55.767294
65,2333093,11916932,Private room,,Kelburn,13,5.0,2,1.0,1.0,67.0,1.0,-41.285885,174.760989,2016-08-19 23:01:20.689794
66,2351906,12010521,Private room,,Willis Street-Cambridge Terrace,64,4.5,2,1.0,2.0,67.0,3.0,-41.292693,174.780221,2016-08-19 23:55:37.717690
67,2352266,12011248,Private room,,Awarua,19,5.0,2,1.0,1.0,41.0,1.0,-41.251116,174.770368,2016-08-20 00:02:47.450404
68,2368682,6136612,Private room,,Seatoun,29,4.5,2,1.0,1.0,53.0,2.0,-41.335305,174.822875,2016-08-19 22:59:40.809379
69,2374373,12130832,Entire home/apt,,Seatoun,1,,8,3.0,2.0,297.0,3.0,-41.338572,174.823109,2016-08-19 22:57:35.705866
70,2396223,2191328,Private room,,Karori South,4,5.0,1,1.0,1.0,27.0,2.0,-41.289219,174.730245,2016-08-19 23:26:11.851061
71,2442098,12275779,Entire home/apt,,Aro Street-Nairn Street,4,5.0,2,1.0,1.0,119.0,2.0,-41.295895,174.764823,2016-08-19 23:28:40.417704
72,2455564,5027045,Private room,,Awarua,34,5.0,2,1.0,1.0,57.0,1.0,-41.244132,174.776052,2016-08-19 23:07:55.386253
73,2473093,6794193,Entire home/apt,,Roseneath,2,,6,3.0,1.0,206.0,2.0,-41.293212,174.79926,2016-08-19 23:57:48.610895
74,2502484,12809821,Entire home/apt,,Mt Victoria West,37,5.0,2,1.0,1.0,142.0,1.0,-41.298925,174.78467,2016-08-19 23:45:33.066384
75,2560965,13112109,Private room,,Karori Park,28,4.0,2,1.0,1.0,37.0,1.0,-41.284686,174.718011,2016-08-19 22:44:12.080455
76,2565877,1397714,Entire home/apt,,Rangoon Heights,25,4.5,6,4.0,1.0,142.0,3.0,-41.246262,174.807703,2016-08-19 23:47:44.564205
77,2571816,1955858,Private room,,Mt Victoria West,72,4.5,1,1.0,1.0,75.0,1.0,-41.292968,174.786765,2016-08-19 22:57:20.656144
78,2628469,5092133,Entire home/apt,,Roseneath,26,5.0,6,3.0,2.0,337.0,2.0,-41.291323,174.798567,2016-08-19 23:49:12.527945
79,2755616,14094772,Entire home/apt,,Mt Victoria West,26,5.0,6,2.0,1.0,149.0,2.0,-41.294663,174.786363,2016-08-19 23:28:58.917697
80,2778642,5092133,Private room,,Roseneath,4,5.0,2,1.0,1.0,94.0,2.0,-41.293257,174.798549,2016-08-19 23:08:16.912045
81,2778970,5092133,Entire home/apt,,Oriental Bay,2,,2,1.0,1.0,139.0,2.0,-41.289327,174.798439,2016-08-19 23:50:13.322587
82,2786107,9297730,Private room,,Kelburn,21,5.0,2,1.0,1.0,105.0,1.0,-41.284837,174.764559,2016-08-19 23:54:09.709831
83,2811204,14379895,Private room,,Mt Cook-Wallace Street,13,4.5,4,1.0,,105.0,2.0,-41.302474,174.770834,2016-08-19 23:15:49.079698
84,2813277,14392210,Private room,,Karaka Bay-Worser Bay,0,,2,1.0,1.0,187.0,1.0,-41.301419,174.83078,2016-08-19 22:56:22.692822
85,2870225,10646175,Entire home/apt,,Northland,5,4.5,3,2.0,2.0,187.0,2.0,-41.282046,174.759809,2016-08-19 23:18:58.246207
86,2959156,15036531,Private room,,Churton Park North,14,5.0,2,1.0,,45.0,1.0,-41.204285,174.80495,2016-08-19 23:16:50.649085
87,2961889,15116672,Private room,,Karori South,76,5.0,4,1.0,2.0,45.0,2.0,-41.287609,174.724725,2016-08-19 23:55:58.055972
88,2998738,645954,Private room,,Brooklyn,45,5.0,2,1.0,1.0,73.0,1.0,-41.304758,174.763968,2016-08-19 23:56:36.932619
89,3006173,15319952,Private room,,Mt Victoria West,5,5.0,2,1.0,1.0,68.0,3.0,-41.294606,174.790422,2016-08-19 23:39:16.007243
90,3012292,5470350,Entire home/apt,,Mt Cook-Wallace Street,7,4.5,4,1.0,1.0,121.0,1.0,-41.299287,174.778921,2016-08-19 23:06:07.928061
91,3014315,9899529,Entire home/apt,,Willis Street-Cambridge Terrace,86,5.0,2,1.0,1.0,90.0,2.0,-41.29583,174.771165,2016-08-19 22:49:35.698474
92,3031054,15438737,Private room,,Karori North,174,4.5,4,1.0,1.0,57.0,1.0,-41.279881,174.749467,2016-08-19 23:16:15.756290
93,3044386,15502844,Entire home/apt,,Wilton,3,5.0,4,3.0,1.0,94.0,3.0,-41.267522,174.767349,2016-08-19 22:59:57.473222
94,3221176,16312749,Private room,,Lambton,0,,2,1.0,1.0,48.0,2.0,-41.289803,174.773292,2016-08-19 23:40:48.280542
95,3237994,7865564,Entire home/apt,,Hataitai North,48,4.5,7,3.0,1.0,187.0,,-41.305417,174.799047,2016-08-19 23:18:17.258879
96,3258947,16482183,Private room,,Kelburn,33,5.0,2,1.0,1.0,71.0,2.0,-41.287153,174.764779,2016-08-19 23:00:23.981192
97,3336316,16844202,Private room,,Karori South,60,4.5,2,1.0,1.0,37.0,1.0,-41.287215,174.72865,2016-08-19 23:49:30.461898
98,3387191,17090376,Entire home/apt,,Kilbirnie West-Hataitai South,1,,6,3.0,1.0,71.0,5.0,-41.307729,174.794509,2016-08-19 23:56:29.085413
99,3490560,1353126,Private room,,Lambton,115,5.0,2,1.0,1.0,48.0,2.0,-41.294386,174.771629,2016-08-19 23:52:47.279742
100,3586283,2376197,Entire home/apt,,Wadestown,2,,4,2.0,1.0,338.0,1.0,-41.263322,174.776686,2016-08-19 22:45:28.761758
101,3616568,2532780,Entire home/apt,,Wadestown,4,4.5,2,1.0,1.0,112.0,7.0,-41.264676,174.779981,2016-08-19 23:31:36.750137
102,3648815,18443459,Private room,,Vogeltown,60,5.0,2,1.0,1.0,44.0,1.0,-41.315613,174.770199,2016-08-19 23:21:01.637318
103,3666642,778953,Private room,,Brooklyn South,13,5.0,2,1.0,1.0,36.0,1.0,-41.311521,174.761421,2016-08-19 23:25:44.769380
104,3714168,18958107,Entire home/apt,,Melrose-Houghton Bay-Southgate,22,5.0,4,2.0,,127.0,2.0,-41.335212,174.790297,2016-08-19 23:15:23.442881
105,3810255,1655813,Private room,,Island Bay West,2,,2,1.0,1.0,68.0,1.0,-41.347431,174.767419,2016-08-19 23:44:35.104273
106,3940006,10752336,Private room,,Thorndon-Tinakori Road,103,4.5,2,1.0,1.0,64.0,2.0,-41.27441,174.774299,2016-08-19 23:07:44.758962
107,3947068,20456192,Private room,,Wilton,29,5.0,4,1.0,1.0,53.0,1.0,-41.269005,174.760418,2016-08-19 23:00:11.746346
108,3954524,20498646,Private room,,Lambton,89,4.5,2,1.0,1.0,58.0,2.0,-41.287499,174.772441,2016-08-19 22:55:56.439145
109,3978780,20621152,Private room,,Makara-Ohariu,8,5.0,2,1.0,1.0,53.0,1.0,-41.292648,174.688625,2016-08-19 23:01:30.309151
110,3987174,20667261,Entire home/apt,,Willis Street-Cambridge Terrace,36,4.5,4,2.0,,236.0,1.0,-41.295685,174.774022,2016-08-19 23:42:41.480163
111,3987491,20669688,Entire home/apt,,Brooklyn,8,5.0,5,3.0,2.0,180.0,3.0,-41.309327,174.768657,2016-08-19 22:46:12.558487
112,4023728,20669688,Private room,,Brooklyn,17,5.0,1,1.0,1.0,48.0,2.0,-41.308896,174.767263,2016-08-19 23:07:51.647396
113,4112092,12375085,Entire home/apt,,Mt Cook-Wallace Street,14,4.5,6,3.0,2.0,126.0,2.0,-41.30535,174.77722,2016-08-20 00:05:01.611758
114,4121712,21382742,Private room,,Willis Street-Cambridge Terrace,124,5.0,2,1.0,1.0,68.0,,-41.295469,174.779779,2016-08-19 22:52:55.909645
115,4122124,20181006,Private room,,Willis Street-Cambridge Terrace,26,5.0,2,1.0,,82.0,1.0,-41.294854,174.775059,2016-08-19 23:03:48.272005
116,4181384,2576,Entire home/apt,,Willis Street-Cambridge Terrace,23,5.0,4,1.0,1.0,135.0,,-41.296922,174.773552,2016-08-19 23:58:44.225416
117,4182904,1249767,Entire home/apt,,Willis Street-Cambridge Terrace,3,4.5,2,1.0,1.0,75.0,2.0,-41.295207,174.776324,2016-08-19 23:58:41.287905
118,4310455,22374355,Entire home/apt,,Willis Street-Cambridge Terrace,10,4.5,7,3.0,2.0,375.0,2.0,-41.291303,174.783401,2016-08-19 23:33:13.301229
119,4336009,22514039,Entire home/apt,,Kilbirnie West-Hataitai South,2,,3,3.0,1.0,195.0,5.0,-41.31835,174.791227,2016-08-19 23:56:23.841443
120,4342917,22546224,Private room,,Northland,51,5.0,2,1.0,1.0,36.0,2.0,-41.277742,174.762247,2016-08-19 22:44:51.523601
121,4359412,22629141,Private room,,Miramar,3,4.5,4,1.0,1.0,119.0,2.0,-41.316958,174.823411,2016-08-19 23:15:28.134007
122,4365390,618828,Entire home/apt,,Aro Street-Nairn Street,0,,5,3.0,2.0,60.0,10.0,-41.296716,174.764751,2016-08-19 23:53:40.675868
123,4388973,22786525,Private room,,Willis Street-Cambridge Terrace,57,4.5,1,1.0,1.0,35.0,1.0,-41.292175,174.78132,2016-08-19 23:44:28.736729
124,4432295,23010251,Private room,,Brooklyn,86,4.5,2,1.0,1.0,43.0,4.0,-41.305502,174.759761,2016-08-19 23:17:06.272216
125,4447889,22341722,Shared room,,Island Bay East,23,4.5,2,1.0,1.0,22.0,1.0,-41.342422,174.775803,2016-08-19 23:29:13.043672
126,4485352,23272237,Private room,,Willis Street-Cambridge Terrace,82,5.0,2,1.0,2.0,60.0,,-41.290563,174.779457,2016-08-19 22:44:29.185767
127,4486846,2240359,Entire home/apt,,Newtown East,1,,4,3.0,1.0,109.0,4.0,-41.316418,174.78252,2016-08-20 00:05:14.330924
128,4492615,23303931,Private room,,Mitchelltown,14,4.5,2,1.0,1.0,47.0,1.0,-41.295373,174.757053,2016-08-19 23:35:06.713650
129,4574444,23711835,Private room,,Rangoon Heights,72,4.5,2,1.0,1.0,53.0,1.0,-41.245816,174.805639,2016-08-19 23:12:59.121046
130,4588272,2449280,Private room,,Raroa,4,4.5,2,1.0,,82.0,2.0,-41.229102,174.792588,2016-08-19 22:52:42.139816
131,4595727,12375085,Private room,,Newtown West,63,4.5,2,1.0,1.0,52.0,2.0,-41.30862,174.778123,2016-08-20 00:03:00.223538
132,4598048,23711835,Private room,,Rangoon Heights,72,4.5,2,1.0,1.0,53.0,1.0,-41.24577,174.805267,2016-08-19 23:46:50.817082
133,4663160,24128866,Entire home/apt,,Hataitai North,20,5.0,4,2.0,1.0,158.0,2.0,-41.300726,174.795583,2016-08-20 00:02:25.256498
134,4664030,24133447,Private room,,Johnsonville East,39,4.5,2,1.0,1.0,41.0,2.0,-41.227422,174.809253,2016-08-19 23:41:40.092306
135,4752840,24526296,Private room,,Lambton,196,5.0,2,1.0,2.0,67.0,1.0,-41.293849,174.770751,2016-08-20 00:02:07.137054
136,4761000,24566010,Entire home/apt,,Berhampore East,9,4.5,7,3.0,1.0,166.0,2.0,-41.322347,174.780024,2016-08-19 23:40:45.093220
137,4778752,15663275,Private room,,Aro Street-Nairn Street,12,4.5,2,1.0,1.0,41.0,2.0,-41.292803,174.763705,2016-08-19 23:44:44.125570
138,4822927,24835135,Entire home/apt,,Seatoun,3,4.5,7,4.0,2.0,169.0,3.0,-41.324315,174.829183,2016-08-19 23:37:58.385566
139,4862665,5154613,Entire home/apt,,Happy Valley-Owhiro Bay,33,5.0,8,3.0,,221.0,,-41.335335,174.757794,2016-08-19 23:05:21.179974
140,4959875,1440846,Entire home/apt,,Newtown East,0,,6,3.0,,75.0,10.0,-41.315509,174.787595,2016-08-19 23:47:52.144898
141,5040278,3982151,Private room,,Seatoun,20,5.0,2,1.0,,48.0,1.0,-41.334141,174.825832,2016-08-19 23:52:20.660194
142,5041315,26027468,Entire home/apt,,Oriental Bay,27,5.0,4,2.0,1.0,187.0,2.0,-41.289665,174.797262,2016-08-19 23:43:09.038174
143,5069244,26177140,Entire home/apt,,Thorndon-Tinakori Road,3,5.0,4,2.0,1.0,187.0,2.0,-41.266838,174.780455,2016-08-19 23:52:45.281652
144,5082411,26250489,Private room,,Kilbirnie East,8,4.5,12,1.0,,84.0,1.0,-41.316347,174.798087,2016-08-19 23:50:06.814831
145,5093897,4319267,Private room,,Island Bay West,10,4.5,2,1.0,1.0,64.0,2.0,-41.338828,174.768822,2016-08-19 23:33:45.218811
146,5116607,26436827,Private room,,Awarua,31,5.0,2,1.0,0.0,53.0,2.0,-41.24431,174.776036,2016-08-19 23:30:38.909434
147,5173339,26757333,Private room,,Wadestown,46,4.5,2,1.0,1.0,48.0,2.0,-41.265678,174.778285,2016-08-19 23:47:08.030572
148,5193233,26863163,Entire home/apt,,Strathmore Park,36,5.0,10,4.0,,94.0,1.0,-41.330797,174.816105,2016-08-19 23:58:54.058468
149,5211732,10628268,Private room,,Newtown East,11,5.0,2,1.0,1.0,60.0,1.0,-41.314752,174.790434,2016-08-19 22:55:07.107853
150,5230967,8497540,Private room,,Wadestown,26,4.5,1,1.0,,37.0,2.0,-41.262382,174.779042,2016-08-19 23:51:47.151781
151,5273139,26436827,Entire home/apt,,Awarua,10,5.0,4,2.0,1.0,108.0,2.0,-41.245608,174.776951,2016-08-19 23:33:59.572533
152,5288107,27382054,Private room,,Thorndon-Tinakori Road,85,5.0,2,1.0,1.0,68.0,1.0,-41.272146,174.780589,2016-08-19 23:39:31.928113
153,5299763,2410674,Entire home/apt,,Willis Street-Cambridge Terrace,1,,2,1.0,,109.0,2.0,-41.29355,174.778472,2016-08-19 23:51:37.036456
154,5308214,4449666,Private room,,Berhampore West,16,5.0,2,1.0,1.0,48.0,1.0,-41.32318,174.775639,2016-08-19 23:50:58.505951
155,5310373,27509826,Private room,,Berhampore West,54,4.5,2,1.0,1.0,19.0,1.0,-41.318875,174.776569,2016-08-19 23:44:05.275227
156,5329488,27618005,Entire home/apt,,Island Bay West,28,5.0,2,1.0,1.0,65.0,2.0,-41.341565,174.769476,2016-08-19 22:44:57.634417
157,5421143,28104500,Entire home/apt,,Roseneath,58,5.0,4,2.0,1.0,131.0,2.0,-41.294753,174.79829,2016-08-19 22:46:14.993612
158,5423403,28129405,Private room,,Newtown West,38,5.0,2,1.0,1.0,48.0,2.0,-41.311982,174.778734,2016-08-19 23:51:00.245644
159,5492418,28482191,Entire home/apt,,Willis Street-Cambridge Terrace,50,4.5,2,1.0,1.0,75.0,3.0,-41.29123,174.775137,2016-08-19 22:56:51.102791
160,5500101,7516466,Entire home/apt,,Te Kainga,0,,3,2.0,1.0,112.0,5.0,-41.248137,174.78898,2016-08-19 22:55:31.011567
161,5523203,9913480,Private room,,Mt Victoria West,0,,2,1.0,1.0,71.0,1.0,-41.293467,174.785684,2016-08-19 23:29:03.300259
162,5607706,29073085,Private room,,Island Bay East,27,4.5,2,1.0,1.0,41.0,1.0,-41.336451,174.773745,2016-08-20 00:07:50.663448
163,5643545,5406623,Private room,,Lambton,76,5.0,2,1.0,1.0,53.0,,-41.287502,174.771196,2016-08-19 23:55:34.613105
164,5652393,23753939,Entire home/apt,,Thorndon-Tinakori Road,2,,2,1.0,1.0,62.0,,-41.267806,174.779014,2016-08-19 23:43:15.046585
165,5686002,29482575,Private room,,Mt Cook-Wallace Street,86,5.0,2,1.0,1.0,45.0,1.0,-41.304813,174.774993,2016-08-19 23:51:27.334276
166,5709594,29604418,Private room,,Karori East,77,5.0,2,1.0,1.0,60.0,1.0,-41.287159,174.74825,2016-08-19 23:47:04.283873
167,5741647,29779656,Entire home/apt,,Ngaio South,97,4.5,2,1.0,1.0,57.0,,-41.246685,174.774607,2016-08-19 23:33:02.186153
168,5786710,24079500,Private room,,Johnsonville North,144,4.5,2,1.0,1.0,37.0,1.0,-41.215869,174.807578,2016-08-19 23:59:16.690408
169,5920112,30744704,Private room,,Mt Cook-Wallace Street,9,4.5,2,1.0,,67.0,2.0,-41.302611,174.776288,2016-08-19 23:50:48.941288
170,5950366,30891239,Private room,,Tawa Central,11,5.0,2,1.0,1.0,38.0,1.0,-41.167757,174.818905,2016-08-19 23:14:07.805203
171,5958742,30933839,Private room,,Linden,0,,2,1.0,1.0,45.0,1.0,-41.163342,174.833296,2016-08-19 22:53:40.977019
