,room_id,host_id,room_type,borough,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,bathrooms,price,minstay,latitude,longitude,collected
600,1045123,5530301,Entire home/apt,,VENEZIA - MURANO - BURANO (VENEZIA INSULARE),12,4.5,3,,,134.0,3.0,45.437861,12.33954,2016-11-20 18:30:33.233778
601,1047699,12531353,Entire home/apt,,VENEZIA - MURANO - BURANO (VENEZIA INSULARE),143,4.0,5,,,77.0,,45.438014,12.337745,2016-11-20 18:49:08.031290
602,1049446,5779233,Entire home/apt,,VENEZIA - MURANO - BURANO (VENEZIA INSULARE),291,5.0,6,,,164.0,2.0,45.448151,12.32487,2016-11-20 20:03:07.438721
603,1049584,5780736,Entire home/apt,,VENEZIA - MURANO - BURANO (VENEZIA INSULARE),73,4.5,4,,,132.0,2.0,45.42263,12.34092,2016-11-20 18:46:51.817379
604,1049899,5780736,Entire home/apt,,VENEZIA - MURANO - BURANO (VENEZIA INSULARE),114,4.5,4,,,132.0,2.0,45.428374,12.331637,2016-11-20 16:41:36.070994
605,1050178,4772693,Private room,,VENEZIA - MURANO - BURANO (VENEZIA INSULARE),33,4.5,4,,,98.0,2.0,45.437174,12.346512,2016-11-20 20:06:00.259655
606,1054462,5530875,Entire home/apt,,VENEZIA - MURANO - BURANO (VENEZIA INSULARE),163,5.0,3,,,107.0,3.0,45.432925,12.333678,2016-11-20 16:07:55.156300
607,1055608,5813830,Entire home/apt,,MARGHERA,4,4.5,6,,,163.0,2.0,45.457143,12.182386,2016-11-20 19:41:28.342533
608,1062412,3970595,Entire home/apt,,VENEZIA - MURANO - BURANO (VENEZIA INSULARE),36,4.0,4,,,98.0,2.0,45.436432,12.326885,2016-11-20 15:55:10.170611
609,1064035,5857136,Entire home/apt,,VENEZIA - MURANO - BURANO (VENEZIA INSULARE),43,4.5,3,,,75.0,3.0,45.433482,12.322918,2016-11-20 16:20:25.264858
610,1065409,5862083,Entire home/apt,,VENEZIA - MURANO - BURANO (VENEZIA INSULARE),61,4.5,6,,,202.0,3.0,45.434482,12.329587,2016-11-20 19:49:11.930543
611,1069320,5812809,Entire home/apt,,VENEZIA - MURANO - BURANO (VENEZIA INSULARE),49,4.5,4,,,98.0,3.0,45.425905,12.326605,2016-11-20 20:41:22.269513
612,1073684,5862083,Entire home/apt,,VENEZIA - MURANO - BURANO (VENEZIA INSULARE),115,4.5,4,,,142.0,2.0,45.433052,12.32973,2016-11-20 16:33:13.843390
613,1078319,5022636,Entire home/apt,,VENEZIA - MURANO - BURANO (VENEZIA INSULARE),87,4.5,8,,,164.0,3.0,45.435209,12.336555,2016-11-20 19:26:00.385219
614,1078680,12531353,Entire home/apt,,VENEZIA - MURANO - BURANO (VENEZIA INSULARE),123,4.5,4,,,80.0,,45.435928,12.337797,2016-11-20 21:32:06.592366
615,1085165,12531353,Entire home/apt,,VENEZIA - MURANO - BURANO (VENEZIA INSULARE),139,4.5,5,,,82.0,,45.435802,12.336168,2016-11-20 17:05:46.533350
616,1088204,5980615,Entire home/apt,,VENEZIA - MURANO - BURANO (VENEZIA INSULARE),87,5.0,2,,,174.0,3.0,45.440389,12.325141,2016-11-20 15:59:28.862139
617,1092121,3880254,Entire home/apt,,VENEZIA - MURANO - BURANO (VENEZIA INSULARE),15,4.0,4,,,131.0,3.0,45.441994,12.339277,2016-11-20 17:40:54.266657
618,1093869,6009904,Entire home/apt,,VENEZIA - MURANO - BURANO (VENEZIA INSULARE),37,4.5,2,,,147.0,,45.438104,12.339276,2016-11-20 19:53:24.993661
619,1094850,3145348,Private room,,MESTRE - CARPENEDO (MESTRE CENTRO),85,4.5,6,,,76.0,1.0,45.489798,12.244191,2016-11-20 17:10:28.710342
620,1096654,6026434,Entire home/apt,,VENEZIA - MURANO - BURANO (VENEZIA INSULARE),21,5.0,6,,,300.0,3.0,45.441009,12.340478,2016-11-20 18:08:24.372535
621,1098076,6034449,Entire home/apt,,VENEZIA - MURANO - BURANO (VENEZIA INSULARE),178,5.0,4,,,131.0,,45.434688,12.326524,2016-11-20 19:16:38.779016
622,1099563,6040679,Entire home/apt,,VENEZIA - MURANO - BURANO (VENEZIA INSULARE),104,4.5,6,,,185.0,3.0,45.433826,12.331075,2016-11-20 17:39:24.822751
623,1100254,5732682,Entire home/apt,,VENEZIA - MURANO - BURANO (VENEZIA INSULARE),45,4.0,2,,,119.0,3.0,45.431593,12.327429,2016-11-20 19:20:33.527052
624,1105293,3235973,Entire home/apt,,VENEZIA - MURANO - BURANO (VENEZIA INSULARE),91,4.5,5,,,124.0,1.0,45.445144,12.326439,2016-11-20 16:43:39.214247
