description,name,room_type,host,price,income,rank,geometry
,123159,Private room,562949,57,0,743,"<Point><coordinates>-5.969729,37.373112,0.0</coordinates></Point>"
,6924572,Private room,30152697,33,0,744,"<Point><coordinates>-5.978887,37.39622,0.0</coordinates></Point>"
,134429,Private room,659726,64,0,745,"<Point><coordinates>-5.977161,37.358425,0.0</coordinates></Point>"
,4994845,Entire home/apt,25736641,86,0,746,"<Point><coordinates>-5.964662,37.383594,0.0</coordinates></Point>"
,7097629,Entire home/apt,37170142,57,0,747,"<Point><coordinates>-5.964198,37.372783,0.0</coordinates></Point>"
,6605854,Entire home/apt,34029482,93,0,748,"<Point><coordinates>-5.986014,37.382752,0.0</coordinates></Point>"
,2627103,Private room,2816284,100,0,749,"<Point><coordinates>-5.980181,37.38583,0.0</coordinates></Point>"
,7053088,Private room,10241351,29,0,750,"<Point><coordinates>-5.98839,37.366388,0.0</coordinates></Point>"
,6906401,Entire home/apt,32055257,93,0,751,"<Point><coordinates>-6.010576,37.377154,0.0</coordinates></Point>"
,6288929,Private room,13706705,97,0,752,"<Point><coordinates>-5.998387,37.375015,0.0</coordinates></Point>"
,4658722,Private room,15579185,26,0,753,"<Point><coordinates>-5.980836,37.403445,0.0</coordinates></Point>"
,338210,Private room,1716716,17,0,754,"<Point><coordinates>-5.973119,37.372346,0.0</coordinates></Point>"
,6010402,Private room,31199103,43,0,755,"<Point><coordinates>-5.935364,37.401551,0.0</coordinates></Point>"
,3507491,Entire home/apt,12894603,115,0,756,"<Point><coordinates>-5.977588,37.372708,0.0</coordinates></Point>"
,6413604,Entire home/apt,33451934,64,0,757,"<Point><coordinates>-5.981704,37.403509,0.0</coordinates></Point>"
,2937894,Private room,11878913,24,0,758,"<Point><coordinates>-5.979032,37.353537,0.0</coordinates></Point>"
,5693990,Entire home/apt,29518826,72,0,759,"<Point><coordinates>-5.987152,37.358499,0.0</coordinates></Point>"
,6783017,Entire home/apt,35509536,172,0,760,"<Point><coordinates>-5.999661,37.380469,0.0</coordinates></Point>"
,3974697,Private room,8066567,20,0,761,"<Point><coordinates>-5.979135,37.360996,0.0</coordinates></Point>"
,4074538,Private room,17808790,136,0,762,"<Point><coordinates>-5.967889,37.38011,0.0</coordinates></Point>"
,7128876,Private room,9143965,100,0,763,"<Point><coordinates>-5.983393,37.408419,0.0</coordinates></Point>"
,5394222,Private room,27960124,57,0,764,"<Point><coordinates>-5.99837,37.372927,0.0</coordinates></Point>"
,6904112,Private room,19448765,53,0,765,"<Point><coordinates>-5.983959,37.403085,0.0</coordinates></Point>"
,6987057,Entire home/apt,8663755,50,0,766,"<Point><coordinates>-5.990746,37.389023,0.0</coordinates></Point>"
,4538674,Private room,19623412,36,0,767,"<Point><coordinates>-5.977379,37.34672,0.0</coordinates></Point>"
,1598514,Entire home/apt,5980258,85,0,768,"<Point><coordinates>-5.978587,37.386638,0.0</coordinates></Point>"
,5925938,Shared room,30033256,43,0,769,"<Point><coordinates>-5.991939,37.384377,0.0</coordinates></Point>"
,2694197,Private room,2526632,14,0,770,"<Point><coordinates>-5.987103,37.395386,0.0</coordinates></Point>"
,6820150,Entire home/apt,35382847,86,0,771,"<Point><coordinates>-6.000668,37.384106,0.0</coordinates></Point>"
,684086,Entire home/apt,1379382,142,0,772,"<Point><coordinates>-5.981853,37.400987,0.0</coordinates></Point>"
,6021179,Entire home/apt,8871545,100,0,773,"<Point><coordinates>-6.006576,37.376994,0.0</coordinates></Point>"
,6634813,Shared room,25643998,57,0,774,"<Point><coordinates>-6.001348,37.391929,0.0</coordinates></Point>"
,2585405,Entire home/apt,5876447,143,0,775,"<Point><coordinates>-5.973227,37.382007,0.0</coordinates></Point>"
,6563390,Entire home/apt,15709416,143,0,776,"<Point><coordinates>-5.98327,37.404609,0.0</coordinates></Point>"
,5846334,Private room,24390580,36,0,777,"<Point><coordinates>-5.944108,37.375583,0.0</coordinates></Point>"
,6700862,Entire home/apt,13959311,93,0,778,"<Point><coordinates>-5.980777,37.40221,0.0</coordinates></Point>"
,5547583,Entire home/apt,28763223,172,0,779,"<Point><coordinates>-6.007079,37.378154,0.0</coordinates></Point>"
,4134976,Private room,17815509,64,0,780,"<Point><coordinates>-5.940243,37.374843,0.0</coordinates></Point>"
,5699136,Entire home/apt,5827669,201,0,781,"<Point><coordinates>-6.001948,37.383431,0.0</coordinates></Point>"
,6841665,Private room,35851287,43,0,782,"<Point><coordinates>-5.995419,37.373227,0.0</coordinates></Point>"
,4627777,Private room,14131545,36,0,783,"<Point><coordinates>-5.975643,37.373064,0.0</coordinates></Point>"
,5371969,Shared room,27845589,92,0,784,"<Point><coordinates>-5.995579,37.402039,0.0</coordinates></Point>"
,3482437,Entire home/apt,17538915,129,0,785,"<Point><coordinates>-5.985113,37.37332,0.0</coordinates></Point>"
,6700358,Entire home/apt,35072396,93,0,786,"<Point><coordinates>-5.983363,37.391307,0.0</coordinates></Point>"
,6441542,Shared room,13033398,21,0,787,"<Point><coordinates>-5.986388,37.389605,0.0</coordinates></Point>"
,6905415,Private room,4850764,52,0,788,"<Point><coordinates>-5.979298,37.360614,0.0</coordinates></Point>"
,2644810,Private room,7532893,43,0,789,"<Point><coordinates>-5.999838,37.380916,0.0</coordinates></Point>"
,1292108,Private room,3591544,50,0,790,"<Point><coordinates>-5.978388,37.405448,0.0</coordinates></Point>"
,5728589,Entire home/apt,13706705,49,0,791,"<Point><coordinates>-5.986996,37.384147,0.0</coordinates></Point>"
,7061325,Entire home/apt,28245364,50,0,792,"<Point><coordinates>-5.989788,37.405226,0.0</coordinates></Point>"
,4193101,Entire home/apt,1379382,105,0,793,"<Point><coordinates>-5.958136,37.404179,0.0</coordinates></Point>"
,2563150,Private room,13016929,26,0,794,"<Point><coordinates>-5.986981,37.411809,0.0</coordinates></Point>"
,3919439,Private room,16268127,43,0,795,"<Point><coordinates>-5.972538,37.377789,0.0</coordinates></Point>"
,2864208,Entire home/apt,11221683,86,0,796,"<Point><coordinates>-5.953457,37.366499,0.0</coordinates></Point>"
,6313297,Entire home/apt,32842462,72,0,797,"<Point><coordinates>-5.987492,37.402943,0.0</coordinates></Point>"
,6552657,Entire home/apt,34271134,93,0,798,"<Point><coordinates>-5.975451,37.375371,0.0</coordinates></Point>"
,1915218,Private room,9933604,59,0,799,"<Point><coordinates>-5.970449,37.393632,0.0</coordinates></Point>"
,722771,Entire home/apt,3732896,172,0,800,"<Point><coordinates>-5.977435,37.352887,0.0</coordinates></Point>"
,418899,Entire home/apt,1855587,215,0,801,"<Point><coordinates>-5.977474,37.359785,0.0</coordinates></Point>"
,6371924,Entire home/apt,29757289,100,0,802,"<Point><coordinates>-6.008441,37.384076,0.0</coordinates></Point>"
,6964054,Shared room,12424854,17,0,803,"<Point><coordinates>-6.000273,37.397083,0.0</coordinates></Point>"
,4429398,Private room,14352425,43,0,804,"<Point><coordinates>-6.003813,37.373613,0.0</coordinates></Point>"
,5091927,Private room,13706705,79,0,805,"<Point><coordinates>-5.995709,37.375318,0.0</coordinates></Point>"
,7110746,Entire home/apt,37247128,115,0,806,"<Point><coordinates>-5.971559,37.403256,0.0</coordinates></Point>"
,6784860,Private room,35521406,36,0,807,"<Point><coordinates>-5.984059,37.394327,0.0</coordinates></Point>"
,5817948,Private room,22815787,26,0,808,"<Point><coordinates>-5.991875,37.403309,0.0</coordinates></Point>"
,6658653,Entire home/apt,30763300,77,0,809,"<Point><coordinates>-5.982258,37.397712,0.0</coordinates></Point>"
,6191199,Entire home/apt,32109493,229,0,810,"<Point><coordinates>-5.996047,37.393917,0.0</coordinates></Point>"
,1997919,Private room,9143965,82,0,811,"<Point><coordinates>-5.985312,37.409479,0.0</coordinates></Point>"
,5717088,Private room,29518826,72,0,812,"<Point><coordinates>-5.985088,37.357518,0.0</coordinates></Point>"
,6681696,Private room,16274173,36,0,813,"<Point><coordinates>-5.972078,37.406358,0.0</coordinates></Point>"
,5417825,Entire home/apt,5389768,129,0,814,"<Point><coordinates>-6.002882,37.38513,0.0</coordinates></Point>"
,6959714,Entire home/apt,1745683,56,0,815,"<Point><coordinates>-6.011693,37.383304,0.0</coordinates></Point>"
,2317666,Entire home/apt,11833974,143,0,816,"<Point><coordinates>-6.011311,37.381354,0.0</coordinates></Point>"
,695650,Private room,3505983,64,0,817,"<Point><coordinates>-6.000131,37.374647,0.0</coordinates></Point>"
,5165412,Private room,26718254,57,0,818,"<Point><coordinates>-5.975498,37.376098,0.0</coordinates></Point>"
,6773093,Entire home/apt,6257037,79,0,819,"<Point><coordinates>-5.999394,37.379229,0.0</coordinates></Point>"
,3681383,Entire home/apt,2714437,143,0,820,"<Point><coordinates>-5.994916,37.393678,0.0</coordinates></Point>"
,6761576,Shared room,9303871,14,0,821,"<Point><coordinates>-5.983236,37.409873,0.0</coordinates></Point>"
,3256168,Private room,16467352,43,0,822,"<Point><coordinates>-5.980383,37.385407,0.0</coordinates></Point>"
,6344552,Entire home/apt,2618426,143,0,823,"<Point><coordinates>-6.009558,37.379116,0.0</coordinates></Point>"
,168044,Entire home/apt,784552,72,0,824,"<Point><coordinates>-5.980226,37.39816,0.0</coordinates></Point>"
,5977453,Entire home/apt,31031853,143,0,825,"<Point><coordinates>-6.003888,37.38469,0.0</coordinates></Point>"
,6499953,Private room,33975437,36,0,826,"<Point><coordinates>-5.97025,37.374321,0.0</coordinates></Point>"
,2633074,Entire home/apt,13016929,81,0,827,"<Point><coordinates>-5.984176,37.410413,0.0</coordinates></Point>"
,4835954,Private room,3776200,64,0,828,"<Point><coordinates>-5.98867,37.407971,0.0</coordinates></Point>"
,3907187,Private room,20218732,50,0,829,"<Point><coordinates>-5.988074,37.410924,0.0</coordinates></Point>"
,6543987,Entire home/apt,34224440,54,0,830,"<Point><coordinates>-5.976624,37.395383,0.0</coordinates></Point>"
,3543924,Private room,17787295,24,0,831,"<Point><coordinates>-5.963012,37.420967,0.0</coordinates></Point>"
,6502520,Shared room,33988773,32,0,832,"<Point><coordinates>-5.990045,37.393305,0.0</coordinates></Point>"
,6334328,Private room,32974017,43,0,833,"<Point><coordinates>-5.99739,37.376161,0.0</coordinates></Point>"
,6400120,Shared room,33372433,43,0,834,"<Point><coordinates>-5.979192,37.407664,0.0</coordinates></Point>"
,6525050,Private room,34125622,86,0,835,"<Point><coordinates>-5.982633,37.400576,0.0</coordinates></Point>"
,7097723,Private room,37202852,21,0,836,"<Point><coordinates>-5.967767,37.421059,0.0</coordinates></Point>"
,4688251,Entire home/apt,13374588,93,0,837,"<Point><coordinates>-6.001196,37.3835,0.0</coordinates></Point>"
,693117,Shared room,3545558,29,0,838,"<Point><coordinates>-6.00479,37.371452,0.0</coordinates></Point>"
,4836481,Private room,24756418,52,0,839,"<Point><coordinates>-5.974808,37.402406,0.0</coordinates></Point>"
,6787458,Entire home/apt,5290082,430,0,840,"<Point><coordinates>-5.986102,37.391812,0.0</coordinates></Point>"
,1621379,Private room,8624257,85,0,841,"<Point><coordinates>-5.972977,37.373282,0.0</coordinates></Point>"
,4273029,Private room,22185403,57,0,842,"<Point><coordinates>-5.97903,37.387028,0.0</coordinates></Point>"
,5811591,Entire home/apt,18810349,143,0,843,"<Point><coordinates>-5.999862,37.38048,0.0</coordinates></Point>"
,4401547,Private room,490810,50,0,844,"<Point><coordinates>-5.998214,37.372785,0.0</coordinates></Point>"
,6843019,Entire home/apt,24723426,72,0,845,"<Point><coordinates>-6.00138,37.385364,0.0</coordinates></Point>"
,5676171,Private room,29430359,62,0,846,"<Point><coordinates>-5.985154,37.410243,0.0</coordinates></Point>"
,7071627,Private room,37077067,23,0,847,"<Point><coordinates>-5.956064,37.377128,0.0</coordinates></Point>"
,2226827,Private room,11363811,21,0,848,"<Point><coordinates>-5.974987,37.368098,0.0</coordinates></Point>"
,672652,Private room,3414687,42,0,849,"<Point><coordinates>-5.925089,37.388951,0.0</coordinates></Point>"
,4081037,Entire home/apt,3566146,602,0,850,"<Point><coordinates>-5.989328,37.385938,0.0</coordinates></Point>"
,6746765,Entire home/apt,34131603,100,0,851,"<Point><coordinates>-5.973565,37.372513,0.0</coordinates></Point>"
,6807438,Entire home/apt,35635051,172,0,852,"<Point><coordinates>-5.983185,37.379861,0.0</coordinates></Point>"
,5951375,Entire home/apt,6301944,43,0,853,"<Point><coordinates>-5.97165,37.374207,0.0</coordinates></Point>"
,5755023,Private room,25484987,36,0,854,"<Point><coordinates>-5.980019,37.345547,0.0</coordinates></Point>"
,4103826,Private room,20515241,40,0,855,"<Point><coordinates>-5.97676,37.35774,0.0</coordinates></Point>"
,6449555,Private room,13049683,215,0,856,"<Point><coordinates>-5.981654,37.373117,0.0</coordinates></Point>"
,2652819,Entire home/apt,670391,120,0,857,"<Point><coordinates>-6.006131,37.380072,0.0</coordinates></Point>"
,5925012,Entire home/apt,30766578,143,0,858,"<Point><coordinates>-5.999521,37.382602,0.0</coordinates></Point>"
,2658198,Entire home/apt,2428885,93,0,859,"<Point><coordinates>-5.954919,37.381895,0.0</coordinates></Point>"
,3583382,Private room,10652442,29,0,860,"<Point><coordinates>-5.984272,37.427363,0.0</coordinates></Point>"
,5403031,Private room,27960124,57,0,861,"<Point><coordinates>-5.99733,37.373322,0.0</coordinates></Point>"
,6393751,Entire home/apt,1379382,105,0,862,"<Point><coordinates>-6.011432,37.381816,0.0</coordinates></Point>"
,6918039,Entire home/apt,2901559,129,0,863,"<Point><coordinates>-6.005578,37.387546,0.0</coordinates></Point>"
,5707416,Private room,29518826,72,0,864,"<Point><coordinates>-5.986817,37.358401,0.0</coordinates></Point>"
,1644697,Private room,8728297,72,0,865,"<Point><coordinates>-5.977347,37.405563,0.0</coordinates></Point>"
,3958425,Private room,20515241,29,0,866,"<Point><coordinates>-5.975971,37.359499,0.0</coordinates></Point>"
,5831578,Entire home/apt,29975903,107,0,867,"<Point><coordinates>-6.003726,37.387624,0.0</coordinates></Point>"
,1454492,Entire home/apt,7710572,115,0,868,"<Point><coordinates>-5.997884,37.381694,0.0</coordinates></Point>"
,1005213,Private room,3010134,43,0,869,"<Point><coordinates>-5.968219,37.409264,0.0</coordinates></Point>"
,767389,Private room,4042341,43,0,870,"<Point><coordinates>-5.960061,37.383421,0.0</coordinates></Point>"
,5496734,Entire home/apt,28507479,358,0,871,"<Point><coordinates>-6.003579,37.386195,0.0</coordinates></Point>"
,641183,Entire home/apt,3203065,176,0,872,"<Point><coordinates>-5.921236,37.388398,0.0</coordinates></Point>"
,6968736,Private room,5766469,26,0,873,"<Point><coordinates>-5.977734,37.404269,0.0</coordinates></Point>"
,2625954,Entire home/apt,13016929,71,0,874,"<Point><coordinates>-5.986776,37.411308,0.0</coordinates></Point>"
,7108258,Entire home/apt,28685904,72,0,875,"<Point><coordinates>-5.986184,37.360368,0.0</coordinates></Point>"
,4314275,Private room,4800686,50,0,876,"<Point><coordinates>-5.984362,37.37326,0.0</coordinates></Point>"
,6974372,Entire home/apt,33433521,69,0,877,"<Point><coordinates>-5.92015,37.39411,0.0</coordinates></Point>"
,908708,Private room,161996,86,0,878,"<Point><coordinates>-5.983114,37.411899,0.0</coordinates></Point>"
,6905766,Private room,14395278,21,0,879,"<Point><coordinates>-5.988794,37.369826,0.0</coordinates></Point>"
,6074023,Entire home/apt,12659280,380,0,880,"<Point><coordinates>-5.989094,37.390725,0.0</coordinates></Point>"
,3375017,Private room,17028556,29,0,881,"<Point><coordinates>-5.979437,37.399645,0.0</coordinates></Point>"
,6874027,Entire home/apt,1379382,193,0,882,"<Point><coordinates>-6.003444,37.373978,0.0</coordinates></Point>"
,3515309,Entire home/apt,15465198,86,0,883,"<Point><coordinates>-5.969688,37.389385,0.0</coordinates></Point>"
,6044079,Entire home/apt,14693553,107,0,884,"<Point><coordinates>-5.979849,37.359635,0.0</coordinates></Point>"
,6110127,Entire home/apt,16744188,86,0,885,"<Point><coordinates>-5.977191,37.384355,0.0</coordinates></Point>"
,6636208,Entire home/apt,15819228,265,0,886,"<Point><coordinates>-5.982053,37.382531,0.0</coordinates></Point>"
,6358450,Entire home/apt,10363101,107,0,887,"<Point><coordinates>-5.997815,37.382884,0.0</coordinates></Point>"
,7046068,Entire home/apt,36870847,23,0,888,"<Point><coordinates>-5.995759,37.371316,0.0</coordinates></Point>"
,5785013,Entire home/apt,30013107,143,0,889,"<Point><coordinates>-5.955988,37.404552,0.0</coordinates></Point>"
,5842614,Entire home/apt,30334656,186,0,890,"<Point><coordinates>-5.918676,37.410496,0.0</coordinates></Point>"
,6967222,Entire home/apt,18248327,186,0,891,"<Point><coordinates>-5.976786,37.345208,0.0</coordinates></Point>"
,7117752,Entire home/apt,31889277,287,0,892,"<Point><coordinates>-5.993465,37.396243,0.0</coordinates></Point>"
,4267961,Private room,22156240,86,0,893,"<Point><coordinates>-5.959764,37.388211,0.0</coordinates></Point>"
,6632124,Entire home/apt,34715381,115,0,894,"<Point><coordinates>-5.975085,37.367272,0.0</coordinates></Point>"
,6933950,Private room,24624191,51,0,895,"<Point><coordinates>-5.972276,37.378402,0.0</coordinates></Point>"
,3737280,Private room,17588032,57,0,896,"<Point><coordinates>-6.005154,37.378617,0.0</coordinates></Point>"
,5907392,Entire home/apt,1379382,90,0,897,"<Point><coordinates>-5.952771,37.367675,0.0</coordinates></Point>"
,634817,Entire home/apt,3162048,86,0,898,"<Point><coordinates>-6.009773,37.378067,0.0</coordinates></Point>"
,6355649,Entire home/apt,33109281,83,0,899,"<Point><coordinates>-6.004173,37.386487,0.0</coordinates></Point>"
,6914498,Private room,996454,29,0,900,"<Point><coordinates>-5.977704,37.396899,0.0</coordinates></Point>"
,857029,Private room,4481740,36,0,901,"<Point><coordinates>-5.970937,37.414868,0.0</coordinates></Point>"
,1846981,Entire home/apt,4187888,116,0,902,"<Point><coordinates>-5.981963,37.364508,0.0</coordinates></Point>"
,7057093,Entire home/apt,37012278,57,0,903,"<Point><coordinates>-5.97435,37.375132,0.0</coordinates></Point>"
,6540741,Entire home/apt,24870992,72,0,904,"<Point><coordinates>-5.979188,37.408182,0.0</coordinates></Point>"
,2951114,Private room,11938096,72,0,905,"<Point><coordinates>-5.977462,37.347726,0.0</coordinates></Point>"
,5255114,Entire home/apt,2475488,143,0,906,"<Point><coordinates>-6.00553,37.378155,0.0</coordinates></Point>"
,6927562,Entire home/apt,36316483,107,0,907,"<Point><coordinates>-5.983847,37.394451,0.0</coordinates></Point>"
,3789003,Private room,17787295,24,0,908,"<Point><coordinates>-5.961547,37.421267,0.0</coordinates></Point>"
,750285,Entire home/apt,1379382,105,0,909,"<Point><coordinates>-5.953487,37.36898,0.0</coordinates></Point>"
,1256654,Entire home/apt,6844981,86,0,910,"<Point><coordinates>-5.969882,37.377434,0.0</coordinates></Point>"
,694734,Entire home/apt,1379382,224,0,911,"<Point><coordinates>-5.988817,37.396602,0.0</coordinates></Point>"
,5677524,Entire home/apt,26295368,100,0,912,"<Point><coordinates>-5.986476,37.36117,0.0</coordinates></Point>"
,6963669,Entire home/apt,4015124,295,0,913,"<Point><coordinates>-5.990221,37.389713,0.0</coordinates></Point>"
,6803926,Entire home/apt,9981952,115,0,914,"<Point><coordinates>-5.967603,37.375591,0.0</coordinates></Point>"
,6739158,Private room,9052345,21,0,915,"<Point><coordinates>-5.988031,37.365247,0.0</coordinates></Point>"
,6440664,Private room,24870992,573,0,916,"<Point><coordinates>-5.978816,37.408053,0.0</coordinates></Point>"
,1624280,Entire home/apt,5980258,97,0,917,"<Point><coordinates>-5.980145,37.388194,0.0</coordinates></Point>"
,6081242,Private room,31541608,57,0,918,"<Point><coordinates>-5.972833,37.419221,0.0</coordinates></Point>"
,5699290,Entire home/apt,25605808,107,0,919,"<Point><coordinates>-6.006024,37.376784,0.0</coordinates></Point>"
,6023133,Entire home/apt,1379382,135,0,920,"<Point><coordinates>-5.950734,37.367218,0.0</coordinates></Point>"
,5614558,Entire home/apt,29103018,258,0,921,"<Point><coordinates>-6.0082,37.382369,0.0</coordinates></Point>"
,5877728,Entire home/apt,9048533,42,0,922,"<Point><coordinates>-5.980319,37.407057,0.0</coordinates></Point>"
,5416161,Private room,2454105,72,0,923,"<Point><coordinates>-5.983626,37.371962,0.0</coordinates></Point>"
,4001251,Entire home/apt,1379382,83,0,924,"<Point><coordinates>-5.982363,37.380807,0.0</coordinates></Point>"
,3464932,Entire home/apt,17457373,43,0,925,"<Point><coordinates>-5.985323,37.357135,0.0</coordinates></Point>"
,3811557,Private room,19592776,43,0,926,"<Point><coordinates>-5.978795,37.345261,0.0</coordinates></Point>"
,6371304,Entire home/apt,33200412,50,0,927,"<Point><coordinates>-5.986049,37.358306,0.0</coordinates></Point>"
,2947560,Entire home/apt,15046645,107,0,928,"<Point><coordinates>-5.969679,37.394891,0.0</coordinates></Point>"
,6469097,Entire home/apt,9436767,93,0,929,"<Point><coordinates>-5.991162,37.407811,0.0</coordinates></Point>"
,6047466,Entire home/apt,14887848,86,0,930,"<Point><coordinates>-5.967259,37.36405,0.0</coordinates></Point>"
,629226,Entire home/apt,3125686,645,0,931,"<Point><coordinates>-5.974827,37.407378,0.0</coordinates></Point>"
,2181611,Entire home/apt,8064579,85,0,932,"<Point><coordinates>-5.986827,37.390226,0.0</coordinates></Point>"
,2930155,Entire home/apt,9034720,93,0,933,"<Point><coordinates>-6.010899,37.386952,0.0</coordinates></Point>"
,5754859,Private room,25484987,47,0,934,"<Point><coordinates>-5.979868,37.344956,0.0</coordinates></Point>"
,6551275,Private room,34264975,43,0,935,"<Point><coordinates>-5.913948,37.406241,0.0</coordinates></Point>"
,6967276,Entire home/apt,5766469,50,0,936,"<Point><coordinates>-5.976574,37.404043,0.0</coordinates></Point>"
,2494701,Private room,12768151,36,0,937,"<Point><coordinates>-5.916503,37.402608,0.0</coordinates></Point>"
,5840877,Private room,21100629,56,0,938,"<Point><coordinates>-5.983249,37.374375,0.0</coordinates></Point>"
,6633711,Entire home/apt,15819228,297,0,939,"<Point><coordinates>-5.984464,37.381346,0.0</coordinates></Point>"
,4678127,Private room,24193572,59,0,940,"<Point><coordinates>-5.960032,37.381534,0.0</coordinates></Point>"
,3460847,Entire home/apt,17440554,72,0,941,"<Point><coordinates>-5.990342,37.404271,0.0</coordinates></Point>"
,6554609,Private room,34246183,29,0,942,"<Point><coordinates>-5.961554,37.382116,0.0</coordinates></Point>"
,2714611,Entire home/apt,13863665,172,0,943,"<Point><coordinates>-5.983127,37.346992,0.0</coordinates></Point>"
,4027126,Private room,14583844,36,0,944,"<Point><coordinates>-5.97633,37.347147,0.0</coordinates></Point>"
,6323959,Entire home/apt,4487745,143,0,945,"<Point><coordinates>-5.985312,37.382949,0.0</coordinates></Point>"
,6211321,Entire home/apt,31864942,79,0,946,"<Point><coordinates>-5.968974,37.387087,0.0</coordinates></Point>"
,2625019,Entire home/apt,13016929,81,0,947,"<Point><coordinates>-5.986472,37.411987,0.0</coordinates></Point>"
,3598588,Entire home/apt,1379382,75,0,948,"<Point><coordinates>-5.968852,37.375577,0.0</coordinates></Point>"
,3300606,Private room,3591544,50,0,949,"<Point><coordinates>-5.978239,37.404976,0.0</coordinates></Point>"
