,room_id,host_id,room_type,borough,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,bathrooms,price,minstay,latitude,longitude,collected
17149,6235213,24116037,Entire home/apt,Florence,Firenze,4,4.5,4,2.0,1.0,69.0,3.0,43.772409,11.215078,2016-08-04 01:29:25.680438
17157,6237595,32366434,Shared room,Florence,Firenze,2,,6,1.0,1.0,37.0,1.0,43.774365,11.253806,2016-08-03 14:41:11.765446
17160,6240832,4190295,Private room,Florence,Firenze,97,3.5,2,1.0,1.0,74.0,1.0,43.770048,11.241758,2016-08-03 14:16:39.530179
17161,6241253,15332333,Private room,Florence,Firenze,22,4.0,2,1.0,2.0,46.0,2.0,43.767159,11.276499,2016-08-03 05:44:19.134605
17162,6241887,32402022,Private room,Florence,Firenze,6,5.0,2,1.0,1.0,64.0,2.0,43.773227,11.229689,2016-08-04 04:05:23.236613
17165,6243389,32402022,Private room,Florence,Firenze,10,4.5,2,1.0,1.0,64.0,1.0,43.773943,11.230277,2016-08-04 02:53:53.537362
17200,6253856,32485662,Entire home/apt,Florence,Firenze,16,5.0,3,1.0,2.0,92.0,2.0,43.770807,11.276868,2016-08-04 03:17:03.387810
17205,6255895,30909964,Entire home/apt,Florence,Firenze,12,4.0,5,2.0,1.0,58.0,1.0,43.764969,11.263336,2016-08-03 23:57:39.172141
17210,6256832,17036729,Private room,Florence,Firenze,93,5.0,2,1.0,1.0,52.0,2.0,43.771418,11.285973,2016-08-04 01:58:01.627446
17221,6263808,32551978,Entire home/apt,Florence,Firenze,21,5.0,2,1.0,1.0,87.0,3.0,43.76156,11.24732,2016-08-03 17:50:18.469027
17230,6264997,32558380,Private room,Arezzo,Arezzo,14,5.0,2,1.0,2.0,40.0,1.0,43.489975,11.794504,2016-08-03 22:16:49.638425
17232,6265143,31839810,Entire home/apt,Florence,Firenze,27,5.0,3,2.0,1.0,109.0,3.0,43.76838,11.243764,2016-08-04 02:45:04.174963
17234,6265422,21273881,Private room,Florence,Firenze,4,4.5,4,1.0,1.0,80.0,3.0,43.780363,11.239491,2016-08-03 06:22:48.987633
17238,6265664,30954234,Private room,Florence,Firenze,43,4.5,3,1.0,1.0,37.0,2.0,43.784648,11.232325,2016-08-03 18:55:59.147774
17239,6265757,23141500,,Florence,Firenze,0,,7,,,,,43.766925,11.253887,2016-08-03 19:31:58.466855
17240,6265773,32560645,Entire home/apt,Florence,Firenze,19,4.0,4,1.0,1.0,121.0,2.0,43.769274,11.261703,2016-08-02 22:06:52.117840
17241,6265794,31839810,Entire home/apt,Florence,Firenze,22,4.5,4,2.0,1.0,100.0,3.0,43.768005,11.243444,2016-08-03 23:45:59.200166
17249,6266390,32564685,Entire home/apt,Florence,Firenze,6,4.5,8,3.0,2.0,81.0,2.0,43.766473,11.245209,2016-08-03 20:57:14.622401
17276,6271788,2333333,Private room,Florence,Firenze,53,4.5,4,1.0,1.0,52.0,1.0,43.769652,11.262588,2016-08-03 00:33:39.488784
17280,6273107,13510318,Entire home/apt,Florence,Firenze,7,4.5,4,1.0,1.0,109.0,5.0,43.768369,11.264655,2016-08-03 08:19:41.703602
17282,6273247,13612497,Entire home/apt,Florence,Firenze,67,4.5,6,3.0,1.0,48.0,1.0,43.787233,11.270229,2016-08-03 14:15:18.867882
17289,6275216,30051661,Shared room,Florence,Firenze,29,4.5,1,1.0,,29.0,2.0,43.764739,11.248489,2016-08-03 08:51:39.305281
17293,6276065,28443448,Shared room,Arezzo,Arezzo,1,,2,1.0,1.0,29.0,1.0,43.456258,11.869797,2016-08-04 01:08:54.549034
17294,6276391,31839810,Entire home/apt,Florence,Firenze,29,4.5,4,2.0,1.0,100.0,3.0,43.768683,11.244111,2016-08-03 19:38:41.303825
17296,6279589,32501796,Entire home/apt,Arezzo,Arezzo,0,,5,1.0,1.0,115.0,4.0,43.528411,11.912697,2016-08-03 01:23:34.927762
17301,6280373,27940875,Private room,Arezzo,Arezzo,29,5.0,7,1.0,2.0,28.0,1.0,43.457526,11.867577,2016-08-03 00:16:22.388972
17307,6281230,32651829,Private room,Florence,Firenze,9,5.0,2,1.0,1.0,57.0,2.0,43.787171,11.274246,2016-08-04 01:43:58.896202
17320,6283841,32621041,Entire home/apt,Florence,Firenze,50,5.0,2,1.0,1.0,112.0,3.0,43.772315,11.26143,2016-08-03 13:45:15.040690
17328,6285380,28078288,Entire home/apt,Florence,Firenze,3,5.0,4,1.0,1.0,80.0,3.0,43.781016,11.279249,2016-08-03 10:48:52.840863
17346,6290365,7224203,Entire home/apt,Florence,Firenze,32,4.0,4,2.0,1.0,63.0,2.0,43.773334,11.265733,2016-08-03 22:05:52.704806
17353,6294554,2678191,Entire home/apt,Florence,Firenze,13,5.0,2,1.0,1.0,115.0,3.0,43.780079,11.26382,2016-08-04 05:12:58.828999
17354,6294592,32731969,Entire home/apt,Florence,Firenze,57,4.5,5,2.0,1.0,44.0,1.0,43.744241,11.23347,2016-08-03 17:57:56.585638
17365,6298549,707707,Entire home/apt,Florence,Firenze,21,4.5,6,3.0,,93.0,3.0,43.78121,11.257211,2016-08-03 17:30:04.074337
17366,6298702,380378,Entire home/apt,Florence,Firenze,17,4.5,4,1.0,1.0,81.0,3.0,43.772456,11.263774,2016-08-03 19:49:20.412517
17367,6298960,32755374,Entire home/apt,Florence,Firenze,12,4.5,6,2.0,1.0,98.0,3.0,43.766472,11.246323,2016-08-04 04:55:22.376142
17371,6299547,30051661,Private room,Florence,Firenze,8,5.0,4,1.0,,93.0,2.0,43.765631,11.247491,2016-08-03 22:18:37.735978
17376,6300032,16651502,Entire home/apt,Florence,Firenze,48,4.5,6,2.0,1.0,125.0,2.0,43.771121,11.255111,2016-08-03 20:09:48.017038
