,room_id,host_id,room_type,city,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,bathrooms,price,minstay,latitude,longitude,collected
3206,9036769,16010304,Shared room,Budapest,Budapes,2,5.0,3.0,1.0,,11.0,1.0,47.486584,19.065191,2016-03-22 07:48:07.807238
3207,9040702,47033713,Entire home/apt,Budapest,Budapes,2,5.0,4.0,3.0,,81.0,2.0,47.494179,19.038356,2016-03-22 09:45:00.660598
3208,9041718,47185061,Entire home/apt,Budapest,Budapes,1,5.0,,4.0,2.0,87.0,,47.494989,19.074669,2016-03-22 09:23:21.201213
3209,9041857,47167522,Private room,Budapest,Budapes,1,4.0,16.0,1.0,8.0,68.0,1.0,47.50889,19.05899,2016-03-22 09:09:33.755497
3210,9042052,47183770,Entire home/apt,Budapest,Budapes,15,4.5,3.0,0.0,1.0,34.0,2.0,47.488421,19.053492,2016-03-22 07:55:35.418931
3211,9045510,17802001,Entire home/apt,Budapest,Budapes,0,,4.0,1.0,1.0,88.0,1.0,47.491889,19.056959,2016-03-22 09:24:56.130431
3212,9047356,13927103,Entire home/apt,Budapest,Budapes,12,5.0,4.0,2.0,,24.0,3.0,47.502527,19.058684,2016-03-22 10:47:11.917529
3213,9054798,44920499,Entire home/apt,Budapest,Budapes,9,4.5,,2.0,1.0,43.0,2.0,47.503285,19.067353,2016-03-22 10:25:58.025170
3214,9058913,1973806,Entire home/apt,Budapest,Budapes,15,5.0,4.0,0.0,1.0,35.0,1.0,47.497966,19.053613,2016-03-22 08:05:56.719274
3215,9061801,5358858,Entire home/apt,Budapest,Budapes,2,5.0,4.0,1.0,1.0,39.0,2.0,47.512801,19.052795,2016-03-22 07:54:04.639424
3216,9068199,47298890,Private room,Budapest,Budapes,1,5.0,2.0,1.0,,16.0,1.0,47.462403,19.03231,2016-03-22 08:49:15.541163
3217,9072442,221440,Entire home/apt,Budapest,Budapes,12,5.0,4.0,1.0,1.0,29.0,1.0,47.503404,19.068127,2016-03-22 09:36:47.250532
3218,9076728,47337698,Entire home/apt,Budapest,Budapes,3,5.0,4.0,1.0,1.0,57.0,2.0,47.509547,19.050474,2016-03-22 09:30:34.108340
3219,9084316,45971414,Private room,Budapest,Budapes,1,5.0,2.0,1.0,1.0,32.0,1.0,47.482174,19.064141,2016-03-22 09:28:33.353830
3220,9089378,47394894,Entire home/apt,Budapest,Budapes,8,5.0,2.0,1.0,1.0,44.0,1.0,47.501883,19.068679,2016-03-22 08:30:35.702501
3221,9090114,44409035,Shared room,Budapest,Budapes,0,,5.0,1.0,1.0,11.0,1.0,47.489175,19.08427,2016-03-22 10:44:09.540661
3222,9090192,47398613,Private room,Budapest,Budapes,0,,3.0,1.0,1.0,23.0,1.0,47.583965,19.044751,2016-03-22 10:14:36.493681
