id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
1419,Beautiful home in amazing area!,1565,Alexandra,,Little Portugal,43.64617,-79.42451,Entire home/apt,469,4,7,2017-12-04,0.14,1,0
8077,Downtown Harbourfront Private Room,22795,Kathie & Larry,,Waterfront Communities-The Island,43.64105,-79.37628,Private room,99,180,169,2013-08-27,1.38,2,0
12604,Seaton Village Parlour Bedroom,48239,Rona,,Annex,43.66724,-79.41598,Private room,66,1,0,,,1,0
23691,Queen Bedroom close to downtown,93825,Yohan & Sarah,,Briar Hill-Belgravia,43.69602,-79.45468,Private room,72,1,211,2019-09-02,1.87,2,262
26654,"World Class downtown@ CN Tower! Jays, TIFF, ACC",113345,Adela,,Waterfront Communities-The Island,43.6453,-79.3894,Entire home/apt,199,4,38,2019-08-17,0.36,7,323
27423,Executive Studio Unit- Ideal for One Person,118124,Brent,,Greenwood-Coxwell,43.6689,-79.32592,Entire home/apt,54,120,26,2011-08-30,0.23,1,0
30931,Downtown Toronto - Waterview Condo,22795,Kathie & Larry,,Waterfront Communities-The Island,43.64151,-79.37643,Entire home/apt,132,180,1,2010-08-11,0.01,2,365
40456,Downtown 2  Bdr.Apt with King Size Bed and Parking,174063,Denis,,South Parkdale,43.63532,-79.44049,Entire home/apt,124,30,106,2019-08-14,0.95,3,280
41887,Great location,183071,Kyle,,Oakridge,43.69458,-79.28681,Entire home/apt,69,2,82,2019-09-02,2.41,2,272
43964,Bright entire 2-bedrm basement suite private entry,192364,Mitra,,Wexford/Maryvale,43.74858,-79.29111,Entire home/apt,90,2,30,2019-08-05,0.91,1,320
44452,Yonge & Bloor Studio Skyline,195095,Urbano,,Rosedale-Moore Park,43.67185,-79.38583,Entire home/apt,140,1,49,2019-04-27,0.45,13,273
44469,Yonge & Bloor 2 Bedroom Apartment,195095,Urbano,,Rosedale-Moore Park,43.67136,-79.38598,Private room,110,1,8,2017-08-27,0.08,13,333
45399,Fountain View Studio - Eaton center,195095,Urbano,,Church-Yonge Corridor,43.65972,-79.38172,Entire home/apt,144,1,75,2019-09-02,0.69,13,338
45453,Yonge & Bloor 2 Bedroom Master,195095,Urbano,,Rosedale-Moore Park,43.67191,-79.38585,Private room,105,1,9,2018-09-02,0.09,13,317
45893,Yonge & Bloor Lakeview Master BR  ,195095,Urbano,,Rosedale-Moore Park,43.67105,-79.38481,Private room,105,1,18,2019-06-01,0.17,13,257
50110,Yorkville one bedroom Condo,195095,Urbano,,Church-Yonge Corridor,43.66899,-79.38548,Entire home/apt,160,1,51,2019-09-08,0.48,13,352
51616,Large room in trendy King Street West.,237587,John,,Niagara,43.64296,-79.40451,Private room,56,91,24,2018-11-11,0.64,1,179
62545,Furnished Heritage Rooms Downtown 1,304551,Kintoo,,Niagara,43.6458,-79.40769,Private room,65,60,22,2019-08-30,0.21,5,268
64003,Downtown Toronto 4BR Townhouse,312769,Jerome,,Moss Park,43.65955,-79.36701,Entire home/apt,350,3,96,2019-09-07,0.91,1,84
64641,Furnished Heritage Rooms Downtown,304551,Kintoo,,Niagara,43.6444,-79.40829,Private room,65,30,16,2019-08-04,0.15,5,226
64645,Furnished Heritage Suite Downtown,304551,Kintoo,,Niagara,43.64585,-79.40853,Private room,87,20,11,2018-08-31,0.11,5,104
65238,Zen South Facing Bedroom in Quiet Art-Filled Home,318911,Magali,,Palmerston-Little Italy,43.65853,-79.42709,Private room,56,2,61,2019-08-07,0.60,2,317
69464,Yonge & Bloor one bedroom Condo,195095,Urbano,,Rosedale-Moore Park,43.67094,-79.38581,Entire home/apt,150,1,44,2019-09-03,0.42,13,348
75051,"GreatSpace,Backyard, 5min to Subway",368707,Sandra,,Dufferin Grove,43.65956,-79.43228,Entire home/apt,144,5,272,2018-08-04,2.63,2,135
82694,Luxury Hotel Downtown Living !!,431260,Caterina,,Niagara,43.64171,-79.40469,Entire home/apt,109,30,29,2016-09-23,0.28,1,349
84076,A short walk to TIFF,544254,Darryl,,Niagara,43.64457,-79.40451,Entire home/apt,144,3,6,2018-08-20,0.08,1,0
84151,North City View Yonge/Bloor,195095,Urbano,,Church-Yonge Corridor,43.67033,-79.38612,Entire home/apt,144,1,24,2017-07-02,0.25,13,340
89575,Private bedroom close to downtown,93825,Yohan & Sarah,,Briar Hill-Belgravia,43.69662,-79.45325,Private room,62,1,86,2019-09-14,0.90,2,265
96336,John & Bren's Queen West 3 bedroom townhouse,511506,John,,Niagara,43.64458,-79.41022,Entire home/apt,229,3,117,2019-08-31,1.63,1,113
98136,Two Bedroom House on Toronto Island,518383,Anthea,,Waterfront Communities-The Island,43.63266,-79.35616,Entire home/apt,301,2,57,2019-05-20,0.57,1,59
104096,Hip and modern family-friendly home,349172,Avery,,South Riverdale,43.66527,-79.32934,Entire home/apt,175,5,18,2019-08-03,0.18,1,297
104722,Annex apartment - with great deck!,455397,Carly,,Annex,43.67175,-79.40398,Entire home/apt,160,2,6,2018-10-08,0.12,1,0
112842,Gorgeous Condo near High Park!!,575127,Micheline,,High Park North,43.65623,-79.46667,Entire home/apt,56,120,12,2017-03-05,0.13,1,172
113175,Best luxury location in downtown Toronto!,576192,Faria,,Waterfront Communities-The Island,43.64123,-79.39339,Entire home/apt,105,5,33,2019-08-31,0.33,1,241
119441,STYLISH  LAKEVIEW / KING SIZE BED/DOWNTOWN+PARKING,174063,Denis,,South Parkdale,43.63559,-79.44048,Entire home/apt,200,30,76,2018-09-16,0.75,3,354
122492,Sunny & Stylish Aprtmnt w easy access to dwntwn,613837,Brett,,Danforth East York,43.68872,-79.3299,Entire home/apt,89,5,107,2019-08-30,1.38,1,135
127380,"pleasant apt, centrally located",630920,Peggy,,Yonge-Eglinton,43.7037,-79.4082,Private room,60,1,136,2019-09-08,1.40,1,354
131401,WATERFRONT LUXURY SUITE - DOWNTOWN,604233,WaterfrontExecSuites,,Niagara,43.63633,-79.40076,Entire home/apt,69,154,5,2019-01-30,0.10,1,12
137099,Beautiful 3 Bedroom Home in Little Italy!,149566,Vinita + Joe,,Palmerston-Little Italy,43.65781,-79.42065,Entire home/apt,240,5,10,2017-08-12,0.10,2,135
138006,Beautiful Autumn in the Heart of Toronto.,605569,Daz,,Church-Yonge Corridor,43.65687,-79.37495,Private room,82,2,303,2019-09-01,3.63,1,20
138613,Warm Family Home Downtown Toronto,676621,Jodi,,Little Portugal,43.64776,-79.42709,Entire home/apt,180,3,5,2016-10-07,0.05,1,0
146601,Modern 1BR Downtown - Blue Jays Way,436139,Brian,,Waterfront Communities-The Island,43.64551,-79.39274,Entire home/apt,121,6,7,2015-06-28,0.07,1,76
148945,Downtown Toronto Near Lake Ontario,718884,John,,Waterfront Communities-The Island,43.64835,-79.36302,Private room,79,3,23,2019-09-04,0.23,1,331
149420,Bloor West Village 1 Bedroom ,666759,Jeannie,,High Park-Swansea,43.64618,-79.48833,Entire home/apt,79,4,32,2019-08-31,0.37,1,215
153000,"1,100SqFt. 2B+Den Spacious Green Condo",735795,Raj,,Waterfront Communities-The Island,43.64366,-79.39155,Entire home/apt,249,3,51,2019-08-04,0.51,1,298
179217,Experience Downsview Park,857989,Charlene,,Downsview-Roding-CFB,43.74098,-79.48724,Private room,79,2,16,2019-08-05,0.26,1,333
179578,Furnished 1+1 bed Condo Apartment,545074,Sohail,,Woburn,43.78076,-79.24788,Entire home/apt,79,2,0,,,2,0
182573,Sunlit Separate Entrance Apartment,591649,Melissa,,Humewood-Cedarvale,43.68683,-79.42274,Entire home/apt,95,5,23,2019-09-11,0.25,2,108
183522,Beaches House,880070,John,,The Beaches,43.67254,-79.30023,Entire home/apt,180,120,9,2012-07-22,0.09,1,182
184784,2 bd Apt at Yonge & Bloor Yorkville,656777,Pere,,Church-Yonge Corridor,43.66932,-79.38525,Entire home/apt,199,90,59,2019-08-15,0.60,1,165
192860,"Modern, Clean & Quiet 2bd @ High Park",533496,Paul,,Junction Area,43.66597,-79.47388,Entire home/apt,115,4,103,2019-08-12,1.06,2,204
196360,Trendy King West Room Available!,519337,Karie,,South Parkdale,43.64217,-79.42848,Private room,48,90,1,2014-04-01,0.02,1,210
196584,1 Bedroom Apt on Bloor-Danforth subway line!,957466,Karen,,Oakridge,43.69447,-79.28794,Entire home/apt,75,7,13,2019-08-28,0.35,1,170
206529,Simplicity-Quiet Room in a House in the Kingsway,1015926,Grant,,Stonegate-Queensway,43.63978,-79.50473,Private room,70,1,25,2019-08-29,0.28,3,167
207206,Beautiful Newly Renovated 2BDM Home,1019538,Stefan,,Little Portugal,43.64589,-79.43464,Entire home/apt,250,4,17,2015-08-08,0.18,2,365
209226,Boutique living - King West Central,1028504,Cindy,,Niagara,43.63598,-79.41468,Entire home/apt,144,60,35,2017-08-07,0.40,1,288
224740,Riverdale One Bedroom Plus Den with Parkview,1169979,Deborah,,North Riverdale,43.67523,-79.34627,Entire home/apt,225,2,16,2019-09-07,0.32,1,25
224775,"Location, Location downtown Toronto",1170217,Frank,,Church-Yonge Corridor,43.66168,-79.37937,Private room,85,7,25,2019-09-14,0.49,2,334
228568,BEST VIEW in the City! Luxury condo,934821,Rob,,North St.James Town,43.66771,-79.37679,Entire home/apt,400,3,55,2018-09-11,0.59,2,0
229913,Upscale 2bed Downtown Toronto-lake,1200620,Sergei,,Niagara,43.63479,-79.39957,Entire home/apt,324,5,10,2017-08-26,0.13,1,356
230775,Elegant Private Room Condo-Downtown,706457,Usman,,Bay Street Corridor,43.66993,-79.38742,Private room,121,7,38,2019-08-11,0.39,1,365
231530,"Lots of plants, light and records. 1 bedroom.",1210571,Jaclyn,,Dovercourt-Wallace Emerson-Junction,43.66823,-79.43594,Entire home/apt,101,2,0,,,1,0
234500,URBAN OASIS: peaceful open concept with parking,1203746,Lisa,,South Riverdale,43.65766,-79.33866,Entire home/apt,140,1,82,2019-08-27,5.66,1,92
239449,Cozy Cool Central Downtown 1 BR Apt with balcony,349772,Steven,,Annex,43.66763,-79.40683,Entire home/apt,90,28,21,2019-07-28,0.28,1,134
248933,"Bright, top floor apt for 3 adults",1304211,Nadia,,Caledonia-Fairbank,43.68203,-79.45852,Entire home/apt,56,2,96,2019-09-11,1.03,1,10
260645,"Heritage  private bdrm & bath, 4",1367540,Linda,,Moss Park,43.6549,-79.37104,Private room,70,1,146,2019-08-29,1.54,4,323
261235,"Heritage private bdrm & bath, 7",1367540,Linda,,Moss Park,43.65627,-79.37116,Private room,65,1,70,2019-06-14,0.73,4,306
264319,  private bdrm & bath  number 2,1367540,Linda,,Moss Park,43.65551,-79.37133,Private room,65,1,98,2019-08-05,1.05,4,303
266300,FURNISHED ONE-BDRM TORONTO KING W,1396237,Jonathan,,Niagara,43.64047,-79.41491,Entire home/apt,105,30,5,2019-06-11,0.18,1,364
268403,Two bedroom apt. in lovely house,1311843,Peter,,Roncesvalles,43.64463,-79.44353,Entire home/apt,140,7,7,2018-09-07,0.14,1,365
268888,Toronto  Downtown Quiet Area,1408862,Dale,,Broadview North,43.6879,-79.35268,Private room,75,1,0,,,1,364
269355,Elegant apartment in the heart of Toronto,1411076,Adam,,Yonge-St.Clair,43.68436,-79.40053,Entire home/apt,199,7,0,,,1,0
270330,Large Waterfront Condo Downtown,1415439,Tricia,,Waterfront Communities-The Island,43.64248,-79.37502,Entire home/apt,189,180,79,2017-09-04,0.84,3,112
273304,In the heart of Toronto downtown!,1409872,Ravish,,Church-Yonge Corridor,43.6605,-79.38057,Private room,176,2,0,,,1,0
273500,Beautiful Executive Victorian House,1430894,Ronen,,Palmerston-Little Italy,43.66023,-79.40935,Entire home/apt,252,2,107,2019-08-27,4.50,10,12
280249,private bdrm & bath room 3,1367540,Linda,,Moss Park,43.65831,-79.36885,Private room,75,2,137,2019-08-27,1.45,4,292
283628,Baldwin Village Downtown Apartment,1477264,Gloria,,Kensington-Chinatown,43.65481,-79.39697,Private room,135,3,16,2017-09-20,0.17,1,0
288341,Beautiful Victorian Home,1368256,Robert,,North St.James Town,43.67093,-79.37298,Entire home/apt,124,14,20,2019-06-22,0.27,1,332
289239,Gorgeous home + Stunning city views!,1270530,Stephanie,,Niagara,43.64294,-79.41038,Entire home/apt,199,21,91,2019-07-14,0.99,1,180
304065,Stonehouse On Sterling-South Room.,812337,Maria,,Dufferin Grove,43.657,-79.44806,Private room,73,2,15,2019-08-18,0.18,3,349
307726,Boutique Chic at Maple Leaf Square,1108156,Karen,,Waterfront Communities-The Island,43.64222,-79.37987,Entire home/apt,110,28,53,2019-06-19,0.57,2,16
309402,"Central, beside subway, indoor pool",1591140,Christina,,Mount Pleasant East,43.70926,-79.37707,Shared room,50,1,90,2019-03-19,0.99,2,250
312035,Stonehouse On Sterling-Queen Room,812337,Maria,,Dufferin Grove,43.65674,-79.44786,Private room,90,2,23,2019-08-26,0.26,3,349
314459,Cosy room by Toronto's Danforth Ave,1615944,Julia,,Blake-Jones,43.67728,-79.33585,Private room,52,28,33,2019-07-31,0.38,1,288
314934,Stonehouse On Sterling-Garden Room,812337,Maria,,Dufferin Grove,43.657,-79.44784,Private room,85,2,23,2018-10-22,0.27,3,349
325432,"Great 'hood, no car needed, 3.5br",1664812,Mark,,High Park North,43.66205,-79.4561,Entire home/apt,260,5,0,,,1,0
341933,"Bright Spacious 2Br Leslieville Home, Local Living",1390920,Sylvia,,South Riverdale,43.66712,-79.33678,Entire home/apt,179,3,135,2019-08-25,1.47,1,177
342774,Corner 2 bdrm condo near Yonge St,1699308,Kfir And Devin,,Church-Yonge Corridor,43.65474,-79.3745,Entire home/apt,155,90,59,2018-12-23,0.65,3,222
358663,Private Suite 5 min. from Downtown,1815434,Paul,,Palmerston-Little Italy,43.66195,-79.41141,Entire home/apt,95,7,24,2019-08-17,0.27,2,288
361557,Downtown/Stylish 2 Bdr.   Apt /Garden +Parking,174063,Denis,,South Parkdale,43.6354,-79.43854,Entire home/apt,150,30,58,2019-08-04,0.67,3,293
361831,Townhome/Condo at The Mona Lisa,1828773,Silvana,,Willowdale East,43.77873,-79.41245,Private room,140,7,0,,,1,365
363057,Charming Century House in Beaches,1816495,Katharine,,The Beaches,43.67113,-79.29839,Entire home/apt,229,1,2,2019-07-27,0.07,3,266
366973,Spacious Modern Cozy King W Toronto,1015670,Grace,,Waterfront Communities-The Island,43.64341,-79.40046,Entire home/apt,189,3,9,2017-09-12,0.14,1,363
379133,Elegant 3 Bedroom+  Rosedale Home ,1903033,Christie,,Rosedale-Moore Park,43.67423,-79.37028,Entire home/apt,650,7,1,2013-08-02,0.01,2,0
380910,Fab 1 Bdrm Apt Close to Everything ,1910540,Les,,Danforth,43.6798,-79.34218,Entire home/apt,135,2,32,2019-08-25,0.50,1,135
382423,Private Apt. in Kensington Market!,1916855,Manja & Joanne,,Kensington-Chinatown,43.65432,-79.39847,Entire home/apt,113,1,211,2019-09-11,2.33,2,169
382960,Bachelor Suite - Financial District,1919294,Toronto Suite Rentals,,Waterfront Communities-The Island,43.64878,-79.38691,Entire home/apt,150,5,12,2019-08-05,0.15,75,30
384549,Spacious room in house downtown!,1923052,Justin,,North St.James Town,43.67144,-79.37685,Private room,65,7,0,,,1,0
388696,Downtown Private Room-5minto Subway,1944849,Suzan,,Dovercourt-Wallace Emerson-Junction,43.66633,-79.42851,Private room,60,3,18,2017-06-05,0.21,1,353
390395,"SUNNY DBL CORKTOWN BREAKFAST, 2 BIKES INCL.",1952926,Sean,,Regent Park,43.65765,-79.36281,Private room,65,1,749,2019-09-11,8.24,1,255
394627,Furnished Downtown Studio Suite,304551,Kintoo,,Palmerston-Little Italy,43.66137,-79.41074,Entire home/apt,79,60,2,2016-07-01,0.03,5,136
396504,Modern 3 bed home w/garden in funky Queen W,1981383,Clare,,Roncesvalles,43.64283,-79.44686,Entire home/apt,350,3,27,2019-08-05,0.37,1,287
403200,Yonge & Bloor Lakview Bedroom,195095,Urbano,,Rosedale-Moore Park,43.67149,-79.38611,Private room,95,1,3,2018-08-31,0.04,13,257
406646,1BR-Close to Yonge & Eglinton 202,1854872,Raja,,Flemingdon Park,43.72029,-79.33473,Private room,40,2,29,2019-08-17,0.39,3,296
413276,Yonge & Wellesley Prime Downtown Full Apartment,2056128,Robert,,Bay Street Corridor,43.6642,-79.38465,Entire home/apt,209,1,68,2019-06-09,0.77,2,324
415104,Furnished Luxury Condos North York,2064477,David,,Willowdale East,43.76248,-79.40904,Entire home/apt,155,3,3,2019-07-13,1.00,4,40
415110,Downtown Furnished Luxury Condo Toronto,2064477,David,,Waterfront Communities-The Island,43.64275,-79.39161,Entire home/apt,175,3,1,2019-09-01,1,4,178
415111,Luxury Condo North York - Two Bedroom Suite,2064477,David,,Willowdale East,43.76095,-79.40969,Entire home/apt,225,3,5,2019-09-11,2.03,4,89
415135,Torontos Entertainment District ,2064477,David,,Waterfront Communities-The Island,43.64456,-79.39449,Entire home/apt,175,3,2,2017-07-11,0.07,4,358
415308,Beautiful Seaton Village Apartment,1299598,Jill,,Annex,43.66859,-79.41411,Private room,101,3,28,2019-08-03,0.31,1,0
418607,PRIVATE ROOM MIDTOWN TORONTO,2079464,Madalina And Willy,,Mount Pleasant West,43.69765,-79.39367,Private room,56,1,119,2019-08-24,1.38,2,138
418608,SEMI-PRIVATE ROOM MIDTOWN TORONTO,2079464,Madalina And Willy,,Mount Pleasant West,43.69844,-79.39434,Shared room,42,2,89,2019-08-23,1.03,2,364
418791,Charming 1BD Apt Toronto West-End,2082581,Haley,,Dufferin Grove,43.65395,-79.43132,Entire home/apt,65,7,3,2013-07-08,0.04,1,0
429943,Super Studio in the Upper Beach,377846,Nick & Nena,,East End-Danforth,43.68499,-79.29131,Entire home/apt,69,3,38,2019-08-24,0.43,10,345
436403,Heritage Home Downtown Toronto,1429488,Derek,,Moss Park,43.6617,-79.37496,Entire home/apt,195,2,211,2019-08-18,2.66,3,254
447884,House available during TIFF,200354,Ayla,,Kensington-Chinatown,43.65646,-79.4031,Private room,200,2,1,2014-03-31,0.02,1,0
449650,A House That's Good for the Soul,1402232,Abigail,,South Parkdale,43.63927,-79.43033,Entire home/apt,249,1,230,2019-09-01,3.71,5,318
454176,Perfect Pied-a-Terre Near the Beach,2256396,John,,Woodbine Corridor,43.67711,-79.31048,Entire home/apt,52,7,1,2012-08-01,0.01,3,322
454927,Downtown Toronto private bdrm&bath,2260447,David,,Church-Yonge Corridor,43.66088,-79.38043,Private room,90,2,310,2019-09-12,3.48,3,39
455640,Charming House in Great Location ,591649,Melissa,,Humewood-Cedarvale,43.68698,-79.42234,Entire home/apt,140,30,9,2015-11-01,0.10,2,0
456371,Calming Bedroom 1 - Beaches Toronto,2268652,Julie,,Woodbine Corridor,43.67741,-79.31079,Private room,26,30,15,2019-08-01,0.24,3,143
457588,Furnished Luxury @ The Eaton Centre,1805882,Elisabeth,,Church-Yonge Corridor,43.65475,-79.37934,Hotel room,275,5,7,2018-06-29,0.09,4,365
460994,COMFORTABLE APARTMENT IN YORKVILE,2291374,Daniel,,Church-Yonge Corridor,43.66883,-79.38365,Entire home/apt,199,360,0,,,1,365
462366,Quaint Mid-Town Toronto Guestroom,2297131,Liz,,Brookhaven-Amesbury,43.7063,-79.48768,Private room,56,1,32,2019-09-01,0.37,1,322
464313,Private Downtown Victorian House. Fully Equipped,2307239,Harold,,Waterfront Communities-The Island,43.64428,-79.40268,Entire home/apt,189,3,60,2019-09-12,0.81,1,256
466650,Spacious Scandinavian Style Home in King West,1039434,Juli,,Waterfront Communities-The Island,43.64353,-79.40154,Entire home/apt,166,28,50,2019-09-03,0.58,2,132
473827,Designer-inspired Toronto living.,2349264,George / John,,Oakwood Village,43.68767,-79.44004,Entire home/apt,109,10,97,2018-11-09,1.11,2,225
493281,Prestigious Wychwood Park Studio CA,2432916,Denise,,Wychwood,43.67775,-79.42171,Private room,75,3,0,,,1,256
495303,Your Home In Toronto,1241161,Danny,,Dovercourt-Wallace Emerson-Junction,43.66444,-79.42534,Entire home/apt,115,3,111,2019-09-02,1.30,2,175
499590,Families with Small Kids Welcome,1615266,Lewelyn,,Parkwoods-Donalda,43.75809,-79.31778,Entire home/apt,200,120,1,2012-07-16,0.01,2,291
509575,Mina's Guest House - Room  # 2,2511000,Arya,,Moss Park,43.65751,-79.37178,Private room,79,3,12,2019-07-21,0.14,24,324
511141,Victorian Charmer in West Queen West,2518222,Katie & Philippe,,Little Portugal,43.64887,-79.43202,Entire home/apt,163,2,116,2019-08-30,1.33,3,160
511463, gorgeous light- filled loft avail!,211533,Sasha,,Dovercourt-Wallace Emerson-Junction,43.66021,-79.43757,Entire home/apt,150,2,6,2016-08-28,0.08,1,0
516823,Cozy + Clean Studio in the Junction,533496,Paul,,Junction Area,43.66585,-79.47556,Entire home/apt,87,5,163,2019-08-28,1.85,2,313
517709,Bright House with Vegetable Garden,2549053,Nathalie,,Trinity-Bellwoods,43.65264,-79.411,Entire home/apt,225,2,76,2018-08-16,0.90,1,0
519845,A Calm and Cozy Abode,1615266,Lewelyn,,Parkwoods-Donalda,43.75864,-79.31797,Entire home/apt,52,4,39,2019-08-20,0.46,2,292
525387,Gorgeous Photogenic Artist's Loft,1559845,Safiya,,Dovercourt-Wallace Emerson-Junction,43.65875,-79.44551,Entire home/apt,143,7,60,2019-08-11,0.68,1,287
526594,Small Dog friendly Apt Garden Free Park EV charger,2588098,Reiner,,Willowdale East,43.76542,-79.40359,Entire home/apt,68,28,6,2014-12-01,0.07,1,164
526705,★ High-Tech Authentic Luxurious Loft -Queen West ★,1698603,Kyle,,Roncesvalles,43.64279,-79.43347,Entire home/apt,139,2,49,2019-09-10,0.57,2,117
529089,Tryna get lit?,2577688,Cameron,,Niagara,43.64262,-79.40315,Shared room,66,1,0,,,1,0
529189,"Historical, distinctive, and hip",2597290,Caroline,,Trinity-Bellwoods,43.65248,-79.40885,Private room,56,3,146,2019-08-23,1.67,5,329
529227,Little Italy-4 bedroom house,2600229,Orsolya,,Palmerston-Little Italy,43.65899,-79.42474,Entire home/apt,295,7,18,2018-08-19,0.21,1,335
529256,Room in amazing retro modern space ,2597290,Caroline,,Trinity-Bellwoods,43.65038,-79.41019,Private room,56,3,105,2019-08-31,1.19,5,341
533659,Best View in Downtown 5 Star Luxury,1019968,Roman,,Waterfront Communities-The Island,43.63931,-79.38174,Entire home/apt,220,9,139,2019-08-23,1.59,3,165
534962,Mina's Guest House Room #1 (1 x Queen Bed + Futon),2511000,Arya,,Moss Park,43.66002,-79.37217,Private room,79,3,8,2019-05-12,0.11,24,322
535006,Mina's Guest House Room #3 (1 x Queen Bed + Futon),2511000,Arya,,Moss Park,43.65931,-79.37258,Private room,75,3,12,2019-07-27,0.15,24,336
535025,Toronto Mina's Guest House room #6,2511000,Arya,,Moss Park,43.66015,-79.37206,Hotel room,56,3,23,2019-06-03,0.29,24,295
535079,Mina's Guest House - Room  #7,2511000,Arya,,Moss Park,43.65852,-79.37165,Private room,65,3,4,2019-05-01,0.05,24,323
535086,Toronto Mina's Guest House -Room 8,2511000,Arya,,Moss Park,43.65796,-79.37146,Private room,65,3,12,2018-10-22,0.16,24,325
535110,Toronto Mina's Guest House-Room # 9,2511000,Arya,,Moss Park,43.65823,-79.37213,Private room,60,3,13,2017-02-25,0.15,24,35
535124,Mina's Guest House-double room #10,2511000,Arya,,Moss Park,43.66004,-79.37175,Private room,60,3,5,2018-11-21,0.06,24,22
537679,NIce room with private bathroom ,2586974,Yin,,Mimico (includes Humber Bay Shores),43.62575,-79.48815,Private room,200,7,0,,,1,365
543242,"Little Portugal, Lovely Room!",436011,Mallory And Allen,,Little Portugal,43.65007,-79.42561,Private room,69,2,201,2019-08-31,2.38,1,311
543810,Spacious 1+1 Condo Downtown Toronto,2671905,R.,,Waterfront Communities-The Island,43.64147,-79.39269,Entire home/apt,199,3,11,2015-08-16,0.15,1,0
547777,A Beautiful Funky Toronto Apartment,2692759,Ayelet And Sean,,Palmerston-Little Italy,43.66101,-79.42695,Entire home/apt,90,2,3,2017-10-17,0.03,1,0
553892,Large downtown room with great view,2597290,Caroline,,Trinity-Bellwoods,43.65239,-79.40902,Private room,52,3,180,2019-08-23,2.06,5,344
553972,Hip downtown weekend room with art,2597290,Caroline,,Trinity-Bellwoods,43.65159,-79.40827,Private room,50,3,99,2018-10-25,1.15,5,347
556724,Large family home in High Park,2737251,Shelagh,,High Park-Swansea,43.64842,-79.4546,Entire home/apt,245,6,3,2015-08-19,0.04,1,12
563542,Bright Large 2 Bedroom Central,227740,Bojan,,Palmerston-Little Italy,43.65707,-79.41011,Entire home/apt,99,3,1,2013-08-20,0.01,1,0
571239,Beautiful Home for Toronto Film Festival,2811178,David,,Greenwood-Coxwell,43.68181,-79.32462,Entire home/apt,250,3,33,2019-08-15,0.39,1,361
571391,Art Deco  -Heart of Toronto - sports & concerts,2695340,Lesli,,Bay Street Corridor,43.66525,-79.38752,Entire home/apt,121,2,51,2019-08-27,0.65,1,350
571429,Chic Upper Beach 3 Bedroom Beauty,377846,Nick & Nena,,East End-Danforth,43.68617,-79.29311,Entire home/apt,119,3,28,2019-06-18,0.33,10,122
573489,Kid friendly neighbourhood. ,2821694,B,,Wychwood,43.67673,-79.42318,Entire home/apt,350,5,0,,,1,0
573892,DOWNTOWN TORONTO LUXURY FURNISHED CORPORATE SUITE,2175675,Frank,,Waterfront Communities-The Island,43.64317,-79.38044,Entire home/apt,170,1,71,2019-07-01,0.83,4,335
578292,"Modern Upscale Condo, HUGE Balcony, WALKSCORE 100",2808386,Jason,,Bay Street Corridor,43.65409,-79.38456,Entire home/apt,130,20,8,2019-09-07,0.09,1,246
579918,Luxury Queen West Private Loft,1160065,Vee,,Niagara,43.63803,-79.41904,Entire home/apt,130,3,13,2019-08-28,0.15,1,0
593324,Charming Victorian in Leslieville,2929774,Susan,,South Riverdale,43.66096,-79.34763,Entire home/apt,115,7,7,2015-10-06,0.08,1,0
598132,Comfort & Style in the City Centre,2349264,George / John,,Church-Yonge Corridor,43.6706,-79.38091,Entire home/apt,135,180,53,2019-08-20,0.62,2,365
599591,Artful Retreat & Queer Friendly,2771272,Michelle,,Dufferin Grove,43.65354,-79.43508,Entire home/apt,90,2,190,2019-09-06,2.21,3,324
602407,Large bedroom with private bathroom,2980659,Nanou,,Woodbine Corridor,43.67666,-79.31322,Private room,69,4,40,2019-08-10,0.47,1,12
602943,Mina's Guest House- Room # 4,2511000,Arya,,Moss Park,43.65759,-79.37072,Private room,65,3,10,2017-03-15,0.14,24,326
610699,Greater Toronto Area CONDO,661745,Nishad,,Parkwoods-Donalda,43.75321,-79.33166,Private room,50,30,10,2018-11-04,0.12,1,197
611685,Stunning Waterfront Loft: Superhost,3033658,Andrew,,Waterfront Communities-The Island,43.63712,-79.39293,Entire home/apt,195,5,76,2016-09-24,0.89,1,0
611735,Comfort and  quiet   SPECIAL TIFF AVAILABILITY,1241161,Danny,,Dovercourt-Wallace Emerson-Junction,43.66271,-79.42506,Private room,89,2,10,2018-08-05,0.12,2,0
613695,House in Little Italy,2741309,Sean,,Palmerston-Little Italy,43.65958,-79.41257,Entire home/apt,75,1,0,,,1,0
616011,1 MIN TO SUBWAY  COZY ROOM DOWNTOWN TORONTO,2902804,Gabriela,,North St.James Town,43.6704,-79.37574,Private room,56,1,74,2019-09-08,2.75,2,202
620965,Private Room in Artist Home by Transit,897683,Hajnal,,Birchcliffe-Cliffside,43.70519,-79.24774,Private room,34,5,20,2019-07-06,0.23,2,72
624190,Danforth/Greek Town  appartment,3096162,Brigitt,,Broadview North,43.69032,-79.35236,Entire home/apt,450,1,0,,,1,0
625877,Calming Bedroom 2 - Beaches Toronto,2268652,Julie,,Woodbine Corridor,43.67567,-79.3122,Private room,29,30,14,2019-07-31,0.21,3,113
