,room_id,host_id,room_type,reviews,overall_satisfaction,accommodates,bedrooms,bathrooms,price,minstay,latitude,longitude
0,2309,2522,Private room,62,5,2,1,1,45,4,48.202814,16.404353
1,15883,62142,Private room,1,5,2,1,1,96,1,48.241436,16.428118
2,25867,108802,Entire home/apt,39,4,4,1,1,93,2,48.213224,16.327992
3,38756,166239,Entire home/apt,73,5,4,1,1,73,2,48.187376,16.360219
4,38768,166283,Entire home/apt,124,5,5,1,1,62,3,48.218225,16.379255
5,40625,175131,Entire home/apt,34,5,,2,1,90,2,48.185252,16.328515
6,42532,185765,Private room,5,4.5,1,1,1,25,1,48.228562,16.337756
7,43928,192155,Entire home/apt,44,4.5,2,1,1,51,1,48.206214,16.339793
8,44532,195857,Private room,15,5,3,1,0,57,2,48.189309,16.379097
9,51287,166283,Entire home/apt,101,4.5,4,1,1,62,3,48.218514,16.37781
10,62736,305673,Entire home/apt,13,4.5,,3,1.5,204,3,48.225868,16.364453
11,68526,340379,Entire home/apt,118,5,3,1,,76,,48.20541,16.353977
12,69591,166239,Entire home/apt,212,5,4,1,1,57,2,48.188915,16.367217
13,70568,358163,Entire home/apt,7,5,2,1,1,67,3,48.222242,16.424604
14,70637,358842,Private room,72,5,2,1,2,57,2,48.217814,16.380228
15,75471,363315,Entire home/apt,37,5,4,2,1,78,,48.222274,16.315398
16,75500,400857,Entire home/apt,6,4,4,2,1,96,4,48.235002,16.366144
17,78416,421075,Entire home/apt,97,4.5,4,1,1,62,1,48.199519,16.33075
18,84310,460708,Entire home/apt,9,5,,2,2.5,204,2,48.210691,16.388972
19,90247,489611,Entire home/apt,205,5,4,1,1.5,88,1,48.204136,16.35122
20,107439,518644,Entire home/apt,49,4.5,5,1,1,62,1,48.194027,16.359913
21,109679,175131,Entire home/apt,19,5,4,1,1,67,2,48.184447,16.328975
22,111059,569644,Entire home/apt,42,5,4,1,1,66,3,48.219991,16.333037
23,114505,175131,Entire home/apt,6,5,4,1,,67,2,48.18479,16.326199
24,114953,562563,Entire home/apt,3,4.5,3,1,1,44,5,48.260695,16.400705
25,119627,341923,Entire home/apt,9,4,5,1,1,66,2,48.221552,16.404405
26,121026,608240,Entire home/apt,84,5,3,1,1,79,,48.216705,16.391484
27,125683,624511,Entire home/apt,24,4.5,2,1,,73,2,48.218533,16.403071
28,131628,647465,Entire home/apt,0,,4,1,1,68,3,48.216863,16.309793
29,138264,675182,Entire home/apt,0,,4,1,1,102,,48.223159,16.318071
30,145569,704670,Entire home/apt,90,4.5,,3,1,91,,48.1897,16.374659
31,150666,358163,Entire home/apt,14,5,3,1,1,67,3,48.188736,16.320862
32,153704,739130,Entire home/apt,5,4,,1,1.5,77,2,48.255909,16.400175
33,153988,739130,Entire home/apt,34,4.5,3,1,1,49,2,48.215327,16.348386
34,154191,741649,Entire home/apt,44,4.5,5,1,1,85,2,48.189138,16.350925
35,154208,741649,Entire home/apt,6,5,3,1,1,74,2,48.191822,16.355778
36,155077,704670,Entire home/apt,58,5,4,1,1,78,1,48.209329,16.393509
37,155079,704670,Entire home/apt,24,4.5,3,0,1,68,,48.202633,16.344247
38,155762,748953,Entire home/apt,2,4,2,1,1,86,3,48.219742,16.368973
39,158171,759129,Entire home/apt,91,5,2,1,1,79,2,48.19411,16.36723
40,160343,775355,Private room,221,5,2,1,1,66,3,48.21411,16.370721
41,160661,769150,Entire home/apt,16,5,2,1,1.5,62,2,48.216204,16.346142
42,160715,769731,Private room,71,5,2,1,1,40,1,48.184265,16.36348
43,161446,772475,Entire home/apt,5,5,2,1,1,55,3,48.221646,16.385604
44,163792,651150,Entire home/apt,11,5,4,1,1,68,3,48.180587,16.417784
45,165370,788634,Entire home/apt,17,4.5,4,1,1,112,3,48.207116,16.376072
46,165757,790201,Entire home/apt,24,5,4,1,1,107,4,48.201916,16.351674
47,167913,800274,Entire home/apt,40,5,5,2,1,57,2,48.223698,16.361656
48,168717,305673,Entire home/apt,5,4,4,2,1,112,3,48.227028,16.363884
49,169196,806216,Entire home/apt,14,4,3,1,1,64,3,48.189587,16.349969
50,169672,808772,Private room,182,5,1,1,,40,2,48.196331,16.363754
51,169752,809077,Entire home/apt,1,5,2,1,1,85,2,48.193946,16.358775
52,169824,809077,Entire home/apt,15,4.5,,3,1,204,1,48.188289,16.369487
53,169852,809077,Entire home/apt,6,5,5,1,1,124,1,48.193809,16.360687
54,169937,809077,Entire home/apt,1,4,5,2,1,124,1,48.191526,16.366014
55,170561,813654,Entire home/apt,5,4.5,3,1,1,55,7,48.226557,16.369986
56,171457,818118,Private room,0,,4,1,1,104,14,48.2262,16.37194
57,171835,495496,Entire home/apt,103,4.5,4,2,1,91,3,48.194533,16.374978
58,172358,704670,Entire home/apt,35,5,3,0,1,68,,48.202666,16.344129
59,172482,823004,Private room,3,4.5,1,1,1,34,1,48.213728,16.314342
60,172530,809077,Entire home/apt,41,5,,3,1.5,164,1,48.195685,16.359294
61,173579,807722,Entire home/apt,2,5,3,2,1,68,5,48.183012,16.321775
62,174552,738649,Private room,12,4.5,2,1,0.5,37,4,48.189297,16.377927
63,174701,834598,Entire home/apt,6,4.5,2,1,1,96,3,48.232541,16.371685
64,175841,840554,Private room,1,5,1,1,1,33,5,48.204263,16.343055
65,176314,843120,Entire home/apt,29,4.5,2,1,1,101,4,48.206736,16.377211
66,177354,108802,Entire home/apt,25,4,4,1,,88,2,48.214418,16.335838
67,177593,847655,Entire home/apt,5,4.5,4,1,1,146,1,48.2089,16.391733
68,177943,704670,Entire home/apt,61,4.5,3,0,1,68,,48.203112,16.343339
69,179728,268894,Entire home/apt,19,5,,2,2,112,,48.217666,16.386934
70,179857,861392,Entire home/apt,27,4.5,,3,1,101,2,48.227605,16.370158
71,182997,877043,Entire home/apt,22,4.5,2,1,1,62,,48.18043,16.342896
72,190751,809077,Entire home/apt,10,4.5,3,1,,147,2,48.201546,16.366663
73,194403,195857,Private room,17,4.5,2,1,0,68,2,48.190639,16.378535
74,194410,195857,Private room,5,5,2,1,0,34,2,48.18903,16.37877
75,194418,195857,Private room,1,4.5,2,1,0,45,1,48.188624,16.377821
76,194427,195857,Private room,7,4.5,2,1,1,45,1,48.190591,16.378524
77,194437,195857,Private room,15,4.5,3,1,0,57,2,48.189929,16.378695
78,194442,195857,Private room,6,4.5,2,1,1,57,1,48.189973,16.378564
79,197787,675182,Entire home/apt,0,,3,1,1,91,,48.22394,16.317229
80,197796,675182,Entire home/apt,0,,3,1,1,90,,48.224504,16.318373
81,197809,675182,Entire home/apt,1,,2,1,1,79,,48.223299,16.318371
82,197822,675182,Entire home/apt,0,,2,1,1,79,,48.222485,16.316986
83,197827,675182,Entire home/apt,0,,2,1,1,90,,48.222983,16.316965
84,197831,675182,Private room,0,,4,1,1,102,,48.222827,16.316792
85,197842,675182,Entire home/apt,2,4.5,4,1,1,102,,48.223916,16.318941
86,197852,675182,Entire home/apt,0,,2,1,1,91,,48.225491,16.316698
87,197857,675182,Entire home/apt,1,5,2,1,1,91,,48.224184,16.315242
88,197859,675182,Entire home/apt,0,,2,1,1,91,,48.225614,16.314834
89,197865,675182,Entire home/apt,1,4,,2,1,130,,48.224482,16.318172
90,197870,675182,Entire home/apt,0,,,2,1,130,,48.223295,16.316604
91,197968,965759,Entire home/apt,18,5,,2,1,101,1,48.220568,16.352311
92,197984,965759,Private room,0,,2,1,1,62,1,48.220404,16.353229
93,200069,977695,Entire home/apt,6,5,4,1,1,89,3,48.19361,16.343732
94,201339,984794,Entire home/apt,9,5,2,1,1,96,7,48.222541,16.372476
95,203679,999179,Entire home/apt,1,5,4,1,1,85,3,48.227645,16.371262
96,203707,518644,Entire home/apt,39,4.5,4,1,1,55,1,48.193853,16.35917
97,210637,1038870,Entire home/apt,19,4.5,4,1,1,89,2,48.223387,16.359693
98,210780,175131,Entire home/apt,36,5,2,0,1,67,2,48.185479,16.328211
99,211188,1090265,Entire home/apt,8,3.5,5,2,1,35,7,48.161012,16.416513
100,212649,358842,Private room,8,5,2,1,2,57,2,48.219425,16.379233
101,213345,1100216,Entire home/apt,59,4.5,4,1,1,62,2,48.188882,16.333802
102,214524,809077,Entire home/apt,13,4.5,4,1,0,147,1,48.200716,16.364902
103,219028,1133819,Entire home/apt,301,5,4,1,1,83,1,48.204593,16.348785
104,219706,1151232,Entire home/apt,26,4,,2,1.5,89,2,48.217169,16.345852
105,221345,1148283,Entire home/apt,2,4.5,,3,1,102,3,48.197304,16.348904
106,222608,1156106,Entire home/apt,25,5,2,1,1,68,2,48.201963,16.360392
107,222614,1156106,Entire home/apt,199,5,2,1,1,68,2,48.20118,16.360302
108,222776,1151232,Entire home/apt,13,4,4,2,1,107,2,48.211008,16.354914
109,223566,483580,Entire home/apt,9,5,4,2,1.5,54,7,48.219706,16.363507
110,223800,1159107,Entire home/apt,25,5,,2,1,92,5,48.180427,16.321499
111,224453,1151232,Entire home/apt,4,4,2,1,0.5,54,3,48.18423,16.359825
112,224460,1151232,Entire home/apt,19,4.5,4,2,1,54,2,48.182822,16.359853
113,224488,1151232,Entire home/apt,9,4,5,2,,66,2,48.184588,16.359722
114,226065,1178610,Private room,49,5,2,1,1,44,1,48.197862,16.348347
115,226123,1178910,Entire home/apt,26,5,3,1,1.5,203,3,48.201822,16.356534
116,228596,909601,Entire home/apt,58,5,4,0,1,74,2,48.231181,16.368717
117,229535,1108400,Entire home/apt,112,4.5,5,2,1,112,,48.213272,16.376713
118,230034,1199231,Entire home/apt,35,5,5,2,1.5,89,3,48.18215,16.368593
119,230772,1151232,Entire home/apt,18,5,,2,1,107,2,48.211315,16.354732
120,232300,1215201,Entire home/apt,24,4.5,,2,1.5,282,1,48.208063,16.373383
121,234613,1108400,Entire home/apt,164,4.5,2,1,1,55,,48.213108,16.378637
122,235772,1235709,Entire home/apt,27,4.5,,1,1,110,2,48.208303,16.391039
123,235787,1235709,Entire home/apt,12,4,4,1,1,67,2,48.199068,16.400831
124,235803,1235709,Entire home/apt,20,4.5,,1,1,85,2,48.172963,16.367246
125,235805,1235914,Entire home/apt,11,4.5,5,2,1,112,4,48.205269,16.369265
126,236017,1236559,Entire home/apt,46,5,2,1,1,78,3,48.239454,16.315077
127,237605,1245675,Private room,40,4.5,2,1,1,51,2,48.19126,16.349246
128,237823,185765,Entire home/apt,0,,4,1,1,136,5,48.201023,16.344979
129,240490,996206,Entire home/apt,35,4.5,4,1,1,102,3,48.20574,16.345025
130,242141,1310252,Entire home/apt,27,4.5,5,2,1,78,1,48.187232,16.371902
131,242216,1271221,Entire home/apt,32,4.5,5,1,1,60,3,48.222045,16.398214
132,242287,1271221,Entire home/apt,32,4.5,5,1,1,62,2,48.192935,16.389574
133,244031,1280395,Entire home/apt,7,5,4,2,1,122,2,48.192936,16.343511
134,244032,1280331,Entire home/apt,33,4.5,5,1,1,74,2,48.190892,16.342696
135,244077,1280486,Private room,0,,2,1,1,180,4,48.201084,16.368111
136,244521,518644,Entire home/apt,15,5,2,1,1,62,1,48.195413,16.359285
137,244919,647465,Entire home/apt,1,5,4,1,1,73,3,48.176031,16.41223
138,246008,1290191,Entire home/apt,3,4.5,3,1,,107,4,48.230963,16.347853
139,247290,518644,Entire home/apt,29,4.5,,1,1,73,1,48.193842,16.35862
140,247879,1280395,Entire home/apt,6,5,3,1,1,68,2,48.194316,16.344982
141,249303,1290191,Entire home/apt,5,5,2,1,,85,5,48.231255,16.347542
142,250128,1310809,Entire home/apt,241,4.5,4,1,1,60,2,48.187957,16.379328
143,251790,1266494,Entire home/apt,20,5,2,1,1,57,3,48.220416,16.381244
144,252052,175131,Entire home/apt,60,5,,2,1,136,2,48.20522,16.354416
145,252366,809077,Entire home/apt,3,3.5,,2,1,110,3,48.191677,16.365385
146,253081,1328634,Entire home/apt,18,4.5,,4,1.5,170,3,48.256422,16.351068
147,253663,1310809,Entire home/apt,194,4.5,2,1,1,58,2,48.188676,16.379575
148,262431,1376898,Entire home/apt,41,5,4,1,1,85,2,48.197594,16.315592
149,263788,1384125,Entire home/apt,15,4.5,4,1,1,67,2,48.222126,16.379776
150,264707,1143756,Entire home/apt,171,4.5,2,1,1,53,2,48.22041,16.398418
151,264930,1389916,Entire home/apt,3,4.5,5,3,1,68,3,48.183455,16.322489
152,265300,1391676,Entire home/apt,14,5,,4,1,283,,48.210262,16.370501
153,265353,1391676,Entire home/apt,5,4.5,,2,1,113,2,48.216139,16.362753
154,266408,879460,Private room,0,,1,1,1,47,1,48.194692,16.268518
155,267803,340379,Entire home/apt,46,5,4,1,1,81,,48.221245,16.383526
156,269511,1310809,Entire home/apt,44,4,,3,1,59,2,48.188631,16.378939
157,270764,666522,Entire home/apt,152,4.5,2,1,1,36,2,48.199167,16.353479
158,271754,1266494,Entire home/apt,20,5,2,1,1,57,3,48.218523,16.382
159,271872,1422776,Entire home/apt,3,4.5,3,2,2,85,4,48.188596,16.347978
160,272589,1426583,Entire home/apt,0,,3,1,,107,3,48.19743,16.36622
161,272971,1428360,Private room,2,5,2,1,1,36,2,48.175111,16.282945
162,272991,879460,Private room,1,4.5,2,1,1,48,1,48.194567,16.269097
163,274038,1433280,Entire home/apt,9,4.5,4,1,,90,3,48.226604,16.416494
164,274419,1108400,Entire home/apt,5,4.5,,3,1.5,85,,48.21728,16.326675
165,275660,1440944,Entire home/apt,40,4.5,2,1,,55,2,48.19249,16.367464
166,275667,1440944,Entire home/apt,21,4.5,4,1,1,67,2,48.191747,16.36743
167,275668,1440944,Entire home/apt,21,4.5,3,1,,55,2,48.191923,16.36683
168,275743,1441217,Entire home/apt,149,4.5,2,1,1,40,2,48.186845,16.350553
169,275753,1441310,Private room,15,5,1,1,,57,1,48.216039,16.366385
170,276893,1446342,Entire home/apt,94,4.5,4,1,1,89,2,48.202541,16.345723
171,276941,1446461,Entire home/apt,51,4.5,,3,2,140,2,48.212911,16.374493
172,277601,1449426,Entire home/apt,7,5,2,1,,57,3,48.19247,16.332355
173,278286,1452720,Private room,48,5,2,1,1,59,3,48.224326,16.357004
174,279517,1457348,Entire home/apt,22,4.5,2,1,1,51,3,48.207687,16.336879
175,280732,421075,Entire home/apt,23,4.5,,2,1,113,1,48.207395,16.326939
176,280960,1280331,Entire home/apt,16,5,5,1,1,74,2,48.191225,16.34279
177,283571,1477040,Entire home/apt,34,5,2,0,1,73,2,48.198077,16.349921
178,286006,1488355,Entire home/apt,1,2,3,2,1,135,5,48.204158,16.39669
179,286007,1488355,Entire home/apt,0,,3,2,1,67,5,48.204186,16.397707
180,286933,1492956,Private room,160,4.5,2,1,1,40,1,48.192842,16.373409
181,288708,1500339,Private room,17,4.5,2,1,,17,3,48.178329,16.379783
182,291635,1510847,Entire home/apt,30,5,2,1,1,68,2,48.234237,16.364714
183,291698,1511141,Entire home/apt,3,4.5,2,1,1,85,,48.205019,16.346195
184,291711,1511180,Entire home/apt,119,5,4,2,1,55,10,48.203385,16.383427
185,292137,1215201,Entire home/apt,6,3.5,3,1,1,112,1,48.206997,16.37427
186,292457,1235709,Entire home/apt,16,4.5,,1,1,85,2,48.178198,16.326171
187,293442,1108400,Entire home/apt,6,5,3,1,1,51,4,48.21691,16.384215
188,293667,1100216,Entire home/apt,73,4.5,4,1,,57,2,48.183737,16.360236
189,295856,1310809,Entire home/apt,197,4.5,2,1,1,53,2,48.187668,16.37908
190,295858,1310809,Entire home/apt,187,4.5,3,1,1,55,2,48.187755,16.379701
191,298176,1537009,Entire home/apt,20,4.5,4,1,1,67,2,48.236108,16.380454
192,299262,1392454,Entire home/apt,14,4.5,,3,1,63,2,48.190537,16.343687
193,299263,1392454,Private room,69,4.5,4,1,1,33,2,48.189648,16.341861
194,300702,1547126,Entire home/apt,156,5,4,2,1.5,113,1,48.209828,16.379696
195,301081,1550817,Entire home/apt,26,4.5,4,1,1,54,4,48.221088,16.396661
196,302499,1557725,Private room,2,4.5,2,1,1,68,7,48.196307,16.403313
197,303081,1560671,Entire home/apt,18,5,4,2,1,78,2,48.196967,16.314157
198,306512,1436695,Entire home/apt,20,4.5,,2,1.5,121,3,48.215815,16.33818
199,308169,1586562,Entire home/apt,21,4.5,2,1,1,68,1,48.188599,16.366618
200,308668,1587548,Entire home/apt,41,4.5,,3,1,68,,48.183365,16.360579
201,311836,175131,Entire home/apt,19,5,,2,1.5,91,1,48.183882,16.327164
202,311904,1100216,Entire home/apt,13,4.5,5,1,0,68,2,48.183812,16.360403
203,314183,791089,Entire home/apt,1,4.5,2,1,,102,3,48.18318,16.363032
204,315172,1449426,Entire home/apt,28,5,2,1,,77,3,48.183872,16.421422
205,315509,1038870,Entire home/apt,19,4.5,,2,1,89,2,48.176806,16.380224
206,316430,1625376,Entire home/apt,51,5,4,1,1,67,2,48.208196,16.352519
207,320953,1643928,Entire home/apt,117,4.5,4,2,1,44,1,48.185277,16.365019
208,322180,1636780,Entire home/apt,6,4,5,1,1,66,3,48.185603,16.331076
209,322786,146196,Entire home/apt,105,4.5,5,1,1,78,1,48.207938,16.346853
210,327876,1675660,Entire home/apt,15,5,2,1,1,57,6,48.209496,16.333057
211,333486,1698829,Entire home/apt,5,5,3,1,1,51,5,48.223742,16.371825
212,335123,1706714,Entire home/apt,0,,4,1,1,62,2,48.226951,16.37162
213,335271,1446342,Entire home/apt,51,4.5,3,1,1,87,3,48.204957,16.34962
214,336301,1711803,Private room,0,,5,1,,88,1,48.226103,16.353152
215,337865,1151232,Entire home/apt,43,4,,4,1,170,2,48.209613,16.354151
216,338232,1630021,Entire home/apt,1,5,4,1,1,170,,48.207106,16.378592
217,338275,1630021,Entire home/apt,0,,4,1,1,113,,48.201965,16.338007
218,341543,1348118,Entire home/apt,18,5,2,1,1,101,3,48.197615,16.355804
219,341763,775355,Private room,167,5,3,1,1,66,3,48.215853,16.36902
220,342504,1738140,Entire home/apt,8,5,,2,3,164,3,48.167401,16.329644
221,349539,1770728,Private room,7,5,2,1,1,40,2,48.220353,16.328101
222,349560,1771038,Entire home/apt,6,5,5,1,1,89,,48.207487,16.394969
223,349676,1771038,Entire home/apt,6,5,5,1,1,85,,48.188979,16.34835
224,350232,1774817,Entire home/apt,85,5,5,1,1.5,78,3,48.215944,16.357734
225,355234,1798382,Entire home/apt,33,5,2,1,1,57,3,48.199916,16.402023
226,356526,1804394,Private room,51,5,2,1,1,55,2,48.192435,16.3715
227,358058,1785960,Private room,90,5,2,1,1,32,1,48.217995,16.309704
228,358337,1280395,Private room,0,,2,1,1,102,2,48.192857,16.34561
229,358376,1814038,Entire home/apt,9,4.5,,2,1.5,158,,48.185437,16.366151
230,359822,1643928,Entire home/apt,61,4.5,3,1,1,42,1,48.20039,16.389754
231,359934,1643928,Entire home/apt,110,4.5,3,1,1,36,1,48.198423,16.390894
232,361440,1814038,Entire home/apt,12,5,,2,1.5,147,2,48.182516,16.364081
233,361457,1814038,Entire home/apt,8,4.5,,2,1.5,136,,48.185695,16.364623
234,361478,1814038,Entire home/apt,6,5,3,1,1,85,2,48.185039,16.367305
235,367256,1701907,Entire home/apt,11,4,,3,1,85,2,48.190893,16.378341
236,370582,1814038,Entire home/apt,9,4,,2,1.5,158,3,48.227535,16.362959
237,370602,1867872,Entire home/apt,20,4.5,2,1,1,78,3,48.193871,16.385101
238,370985,1869188,Entire home/apt,37,5,2,1,1,57,2,48.197292,16.35646
239,371102,1869602,Entire home/apt,101,4.5,4,1,1,55,2,48.199558,16.347325
240,371134,1867872,Entire home/apt,14,4.5,,2,1.5,180,3,48.191723,16.385388
241,375459,1853799,Private room,10,4.5,2,1,1,49,2,48.246411,16.342041
242,376681,1893778,Entire home/apt,11,4.5,4,1,1,147,2,48.203784,16.370285
243,381764,1867872,Entire home/apt,3,5,4,1,1,135,3,48.191664,16.386315
244,392603,1963384,Entire home/apt,41,5,2,1,1,158,3,48.207533,16.372142
245,392756,1833176,Entire home/apt,9,5,2,1,1,101,2,48.218242,16.36909
246,392757,1833176,Entire home/apt,20,5,2,1,1,101,3,48.215178,16.371836
247,392905,1833176,Entire home/apt,4,4,2,1,1,112,3,48.214645,16.373293
248,393961,1833176,Entire home/apt,32,4.5,4,2,0,140,3,48.212856,16.374999
249,397617,1986417,Entire home/apt,159,5,,2,1,79,,48.172473,16.391947
250,398937,1814038,Entire home/apt,4,4.5,,2,1.5,170,3,48.185024,16.365671
251,399553,1975126,Entire home/apt,6,5,4,1,1,169,2,48.209269,16.366692
252,399918,1996189,Entire home/apt,8,4.5,5,3,2,333,4,48.203174,16.371852
253,399938,1996285,Entire home/apt,17,5,3,1,1,76,3,48.196959,16.343094
254,404083,2015270,Entire home/apt,72,4.5,3,1,1,73,2,48.217513,16.399064
255,406395,1975126,Entire home/apt,21,4.5,5,2,1.5,202,1,48.21061,16.372833
256,407718,1975126,Entire home/apt,7,5,4,1,1,168,1,48.209303,16.367711
257,415987,2068719,Private room,0,,1,1,,68,1,48.205493,16.342211
258,423637,2105751,Entire home/apt,2,5,4,1,1,90,3,48.220568,16.407454
259,427774,1814038,Entire home/apt,6,5,3,1,1,85,3,48.182231,16.366754
260,427812,1814038,Entire home/apt,9,4.5,3,1,1.5,68,3,48.186658,16.363726
261,427918,1814038,Entire home/apt,3,5,4,1,1.5,91,2,48.186162,16.366015
262,428016,1814038,Entire home/apt,9,5,3,1,1.5,85,2,48.18543,16.363581
263,430037,1391676,Entire home/apt,10,4.5,,2,1,192,,48.210544,16.369267
264,432180,1337593,Entire home/apt,9,5,2,1,1,96,3,48.194415,16.357836
265,432365,2150005,Entire home/apt,112,4.5,4,1,1,67,2,48.192344,16.387209
266,438073,624511,Entire home/apt,18,4.5,4,1,1,96,2,48.220817,16.382
267,441301,809077,Entire home/apt,3,4,2,1,,44,3,48.188639,16.351973
268,447536,305673,Entire home/apt,30,5,,2,1,181,3,48.212653,16.376228
269,450141,2235492,Private room,62,4.5,2,1,1.5,46,,48.229864,16.349719
270,450747,2238062,Entire home/apt,88,5,5,1,1,66,1,48.145405,16.392961
271,453795,765523,Private room,27,5,2,1,1,28,2,48.189522,16.379044
272,455314,2262994,Entire home/apt,191,5,4,1,1,78,1,48.198227,16.33781
273,455419,2263544,Private room,19,5,1,1,0.5,43,1,48.19172,16.35073
274,456631,2270691,Entire home/apt,30,4.5,5,2,1,113,3,48.224468,16.365867
275,457863,2274716,Entire home/apt,6,5,2,1,1,79,1,48.23068,16.362785
276,459656,1085855,Entire home/apt,2,5,3,2,1,113,2,48.211927,16.346572
277,461361,2293155,Entire home/apt,55,5,2,1,1,57,1,48.21241,16.34865
278,462758,2299560,Private room,38,5,1,1,1,41,2,48.176813,16.38298
279,462844,2299991,Private room,46,4.5,2,1,1,41,2,48.194471,16.340361
280,467010,1491427,Private room,0,,2,1,1,57,1,48.169493,16.388926
281,468853,1108400,Entire home/apt,8,4,2,1,1,51,2,48.198379,16.34088
282,468889,2327667,Entire home/apt,4,5,4,1,1,68,2,48.237117,16.378428
283,470762,809077,Entire home/apt,26,5,,3,1,147,1,48.199672,16.364983
284,472164,2341275,Entire home/apt,84,4.5,,2,1,91,2,48.216874,16.380024
285,475995,2167779,Entire home/apt,1,4.5,2,1,1,74,1,48.177782,16.336959
286,476275,2360391,Entire home/apt,1,5,2,1,1,57,3,48.228322,16.295731
287,477622,2366892,Private room,57,4,2,1,1,34,2,48.200158,16.381765
288,481895,2150005,Entire home/apt,103,4.5,2,1,1,55,2,48.192013,16.386805
289,481901,1982459,Entire home/apt,65,5,2,1,0.5,44,3,48.174876,16.390354
290,482052,13336646,Entire home/apt,2,,4,1,1,74,2,48.196717,16.289794
291,482090,2387347,Private room,0,,2,1,,45,14,48.198497,16.317592
292,488090,2414813,Entire home/apt,37,5,4,1,1.5,113,,48.216528,16.385571
293,488723,2418146,Entire home/apt,27,5,5,1,1.5,107,,48.228402,16.374351
294,492555,2271419,Entire home/apt,26,5,4,1,1,71,1,48.172389,16.376468
295,498924,809077,Entire home/apt,2,3.5,3,1,1.5,85,2,48.19103,16.364195
296,501712,1227991,Private room,16,4.5,2,1,1.5,40,1,48.225319,16.335717
297,501717,2447783,Entire home/apt,34,4.5,4,1,1,55,2,48.224115,16.386835
298,502521,2479968,Entire home/apt,69,5,4,2,1,102,3,48.18371,16.348988
299,503695,2484271,Private room,0,,5,1,1,34,7,48.217505,16.323976
300,503715,1133036,Entire home/apt,5,4,2,1,1,32,1,48.184555,16.355528
301,504856,2483311,Entire home/apt,3,4,5,2,1,77,4,48.223454,16.373716
302,507408,924890,Private room,0,,2,1,,49,6,48.211928,16.390229
303,507858,2081175,Entire home/apt,1,5,,3,2,90,6,48.225187,16.362458
304,511170,2518319,Entire home/apt,0,,3,1,1,77,1,48.241924,16.340954
305,511444,2519421,Private room,51,4.5,2,1,1.5,44,3,48.19458,16.388577
306,522376,2569432,Entire home/apt,151,5,,1,1,68,1,48.191463,16.338374
307,527931,1608476,Entire home/apt,20,5,,3,1,169,2,48.219977,16.375732
308,531364,2610437,Entire home/apt,2,4.5,2,1,1,51,3,48.199506,16.397694
309,531566,2348733,Entire home/apt,16,4.5,2,1,1,89,2,48.21394,16.345968
310,531857,2614032,Entire home/apt,5,4,4,1,1,51,3,48.193199,16.332882
311,532122,2615299,Entire home/apt,21,5,3,1,1,79,5,48.194018,16.34559
312,532596,442912,Entire home/apt,24,4.5,5,2,1,103,3,48.210006,16.377694
313,536697,2635987,Private room,21,5,2,1,1,57,3,48.217853,16.379524
314,536895,1651453,Entire home/apt,13,5,2,1,1,71,3,48.191223,16.342653
315,538438,2644908,Entire home/apt,6,4.5,,1,1,107,2,48.21899,16.377939
316,539467,2644908,Entire home/apt,18,5,4,1,1,85,2,48.214165,16.378668
317,541633,2662729,Entire home/apt,17,5,4,1,,66,3,48.21169,16.334147
318,542312,2667181,Entire home/apt,152,5,4,1,1,44,,48.193557,16.319313
319,543091,2670197,Entire home/apt,13,4.5,4,1,0.5,51,3,48.213652,16.320651
320,543409,2671443,Private room,55,5,2,1,1,79,1,48.200645,16.389304
321,543522,2609882,Private room,16,5,2,1,1,34,7,48.221773,16.373939
322,545003,2670197,Entire home/apt,13,4,4,1,1,51,3,48.214575,16.318705
323,545094,2670197,Entire home/apt,33,4.5,2,1,0.5,28,3,48.214487,16.320501
324,546999,2074463,Private room,7,4.5,2,1,1,37,3,48.223503,16.365201
325,547705,2692427,Private room,18,5,2,1,1,40,5,48.220062,16.364288
326,550222,2704269,Entire home/apt,23,5,4,1,1,67,2,48.193504,16.277822
327,553131,2718289,Entire home/apt,0,,4,2,1,44,7,48.218735,16.336202
328,555916,2734322,Entire home/apt,25,5,2,1,1,62,3,48.195224,16.358005
329,560201,2754158,Entire home/apt,47,4.5,4,1,1,33,1,48.19197,16.389046
330,560239,2754158,Private room,26,4.5,2,1,1,33,2,48.195329,16.386647
331,560951,2757977,Private room,0,,1,1,0,79,1,48.208826,16.342359
332,560952,2757977,Private room,17,4,2,1,1,62,1,48.206886,16.342691
333,563275,1440944,Entire home/apt,11,4.5,5,1,1,55,2,48.192612,16.367044
334,563414,2770209,Entire home/apt,21,4.5,2,1,1,60,2,48.198405,16.304029
335,563758,2770209,Entire home/apt,5,5,4,1,1,73,2,48.196856,16.303864
336,563759,2770209,Entire home/apt,3,4.5,4,1,1,64,2,48.198121,16.303745
337,565030,2778830,Entire home/apt,0,,4,1,1,113,3,48.222884,16.386895
338,565031,2778830,Entire home/apt,0,,4,1,1,113,7,48.224051,16.38745
339,565806,2782354,Entire home/apt,2,5,2,1,1,73,5,48.213548,16.34377
340,566572,2786751,Entire home/apt,3,5,2,1,1,78,1,48.195843,16.318427
341,568652,2798409,Entire home/apt,0,,5,3,1,113,,48.182769,16.322399
342,569467,2609882,Private room,30,5,1,1,1,28,6,48.223373,16.3743
343,569990,2805014,Entire home/apt,0,,3,0,1,73,6,48.261757,16.388572
