id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
4826,The Place,6603,Kaan,,Uskudar,41.0565,29.05367,Entire home/apt,596,1,1,2009-06-01,0.01,1,365
20815,The Bosphorus from The Comfy Hill,78838,Gülder,,Besiktas,41.06984,29.04545,Entire home/apt,675,30,41,2018-11-07,0.35,2,86
27271,LOVELY APT. IN PERFECT LOCATION,117026,Mutlu,,Beyoglu,41.0322,28.98216,Entire home/apt,187,20,13,2018-05-04,0.22,1,303
28277,Duplex Apartment with Terrace,121607,Alen,,Sisli,41.04471,28.98567,Hotel room,613,3,0,,,19,349
28318,Cosy home overlooking Bosphorus,121721,Aydin,,Sariyer,41.09048,29.05559,Entire home/apt,681,3,0,,,1,88
29241,"↪ Istanbul, Your second house ",125742,Şevki,,Beyoglu,41.04844,28.95254,Private room,284,3,0,,,1,365
30697,nice home in popular area,132137,Nan,,Beyoglu,41.0335,28.97626,Private room,618,1,1,2010-06-14,0.01,1,365
33368,Deluxe double bedroom @ Nisantasi,135136,Ozlem,,Sisli,41.05382,28.99739,Private room,312,2,1,2014-10-21,0.02,2,254
33580,single/double visitors,145271,Miné,,Besiktas,41.07687,29.02714,Private room,170,2,10,2017-12-02,0.09,1,363
33730,Bosphorus Turquoise Room! Sea view♡,145810,Tony,,Beykoz,41.08765,29.07596,Private room,113,2,11,2018-12-31,0.18,5,180
34925,A room in galata beyoglu,150435,Esr,,Beyoglu,41.02704,28.97588,Private room,391,1,0,,,1,365
35580,Sea View terrace  House,153032,Michel,,Beyoglu,41.03658,28.97213,Entire home/apt,374,30,37,2018-10-07,0.53,2,327
35938,Cosy Room in Istanbul Center,154245,Sinan,,Besiktas,41.04902,28.99829,Private room,425,1,0,,,1,365
41753,Örücü Palace / Princess Apartment,182639,Mehmet Ali,,Beyoglu,41.02725,28.97718,Entire home/apt,369,5,46,2017-05-21,0.42,6,179
44421,Beautiful Studio With A View,194194,Zeyno,,Beyoglu,41.03089,28.98054,Private room,743,180,86,2015-10-06,0.78,3,269
44429,"COZY, CENTRAL, LOVELY&CHECK OUT THE BATHROOM!*",194194,Zeyno,,Beyoglu,41.03082,28.97958,Entire home/apt,261,5,19,2019-08-21,1.36,3,60
47264,Kurucesme stunning seaview peacfull Flat,213410,Evrim,,Besiktas,41.06486,29.03473,Entire home/apt,425,3,9,2019-09-02,0.09,5,350
47377,Double Room in Taksim,214374,Bertan Kemal,,Beyoglu,41.03467,28.98902,Private room,284,3,0,,,1,365
48503,MECİDİYEKÖY MERKEZDE 2+1 GÜNLÜK KİRALIK APART,220972,Barış,,Sisli,41.06761,28.98895,Entire home/apt,550,1,1,2019-08-11,0.59,6,365
48506,MECİDİYEKÖY MERKEZDE 1+0 STUDYO APART,220972,Barış,,Sisli,41.06837,28.99203,Entire home/apt,289,5,1,2019-04-16,0.18,6,365
49955,A room with a view of Bosphorous.,228352,Oz,,Fatih,41.01717,28.96325,Private room,312,1,0,,,1,365
52828,Prince(Garden Apart),182639,Mehmet Ali,,Beyoglu,41.02752,28.97858,Entire home/apt,369,5,27,2017-03-14,0.26,6,179
58441,Private  studio bestlocation@Taksim,279673,Engin,,Beyoglu,41.0385,28.98189,Entire home/apt,187,28,16,2016-12-31,0.18,4,364
60923,1+1 Closed to Taksim Square,294332,Selin,,Sisli,41.04693,28.98002,Entire home/apt,199,2,0,,,1,269
62172,Central Location Taksim/Cihangir ,302361,Nurten,,Beyoglu,41.03442,28.98561,Private room,499,3,0,,,3,0
62817,Quiet room in central apartment,305202,Oksan,,Beyoglu,41.03704,28.99067,Private room,250,2,74,2018-08-22,0.74,1,364
77190,flat with garden'n' terrace taksim,413150,Baris,,Beyoglu,41.03343,28.99057,Entire home/apt,176,5,33,2018-08-16,0.33,1,0
77292,Gümüşsuyu Apartment,414003,Gumussuyu,,Beyoglu,41.03656,28.98873,Entire home/apt,618,3,0,,,1,363
87024,Nisantasi Studio Apartment,413986,Nisantasi,,Sisli,41.05018,28.99015,Entire home/apt,1554,1,0,,,1,365
87557,❤️1BR APT★NISANTASI★RESIDENCE★RECEPTION★LIFT-1,461533,Cevdet,,Sisli,41.05058,28.98875,Hotel room,737,5,17,2018-10-19,0.21,36,106
97800,Bosphorus Views,517242,Selcuk,,Beyoglu,41.02945,28.97404,Entire home/apt,403,3,0,,,1,0
101397,❛Cozy • Clean • Central • Room❜,531367,Guliz,,Beyoglu,41.03082,28.98053,Private room,91,2,65,2019-08-30,0.65,1,349
108537,Cihangir Connection,561692,Hasan,,Beyoglu,41.03103,28.984,Entire home/apt,284,2,3,2018-04-11,0.13,1,365
114786,Blue Mosque View in Sultanahmet,582060,Fernando,,Fatih,41.00527,28.97851,Entire home/apt,550,3,69,2019-09-06,0.75,7,297
124137,Beautiful Artist's home,594053,Dev,,Beyoglu,41.03277,28.98822,Entire home/apt,442,3,10,2019-05-25,0.14,3,87
124147,Beautiful room in an Artist's home,594053,Dev,,Beyoglu,41.03249,28.99102,Private room,170,3,155,2019-09-16,1.54,3,95
127912,"View, Kid-friendly, Central @Taksim",632856,Secil,,Beyoglu,41.03518,28.99216,Entire home/apt,306,4,28,2019-09-19,0.32,1,351
130225,Room in a modern home.,641487,Efe,,Kadikoy,40.97618,29.04442,Private room,284,1,1,2012-08-04,0.01,1,365
130231,Flat with super Golden Horn view,641504,Chris,,Beyoglu,41.03398,28.97297,Entire home/apt,448,3,13,2019-09-15,0.13,1,147
133148,Eveything you need - as you wish,654031,Nurhan,,Kagithane,41.06496,28.95651,Entire home/apt,851,2,0,,,1,365
135956,Single private room in shared flat,666066,Ali,,Beyoglu,41.02893,28.9779,Private room,74,10,26,2019-08-30,0.27,15,225
136818,warm family place ..,669517,Cengiz,,Kadikoy,40.98242,29.05151,Private room,369,1,0,,,1,365
138394,Entire Flat at Cihangir/Taksim,675641,Juliet,,Beyoglu,41.03282,28.98537,Entire home/apt,681,1,0,,,1,365
139351,flat in galata 150sqm fantastic vue,679615,Paskal,,Beyoglu,41.02658,28.9759,Entire home/apt,420,2,35,2019-09-04,1.92,2,0
139804,Entire house in central Kadikoy,681763,Deniz,,Kadikoy,40.98373,29.02865,Entire home/apt,284,4,7,2019-01-03,0.07,1,362
140269,Penthouse in Taxim -with 2 bedrooms,683356,Damir,,Beyoglu,41.03577,28.9773,Entire home/apt,312,3,129,2019-03-01,1.29,3,241
140952,(-55%)28nts in may 300€:Best LocationDuplex@Taksim,279673,Engin,,Beyoglu,41.03895,28.98387,Entire home/apt,278,15,8,2017-01-10,0.13,4,365
146854,Beautiful & Super Deluxe Flat,709964,Lily,,Sisli,41.04753,28.9803,Private room,340,1,0,,,1,365
155757,Cosy lovely room in Kadıkoy/Moda,748852,Asiye,,Kadikoy,40.98697,29.02771,Private room,199,2,15,2014-10-04,0.15,2,365
158461,Friendly Family Home,760827,Enathol,,Adalar,40.87171,29.1291,Private room,567,1,0,,,1,365
158618,King Suite Studio  Near Taksim Square,730566,Murat,,Beyoglu,41.03767,28.98219,Private room,340,1,0,,,3,365
160809,"""Homeinİstanbul"" wGreat Location",770100,Neslihan,,Beyoglu,41.03224,28.98714,Entire home/apt,227,3,13,2015-10-06,0.13,2,173
161361,PERFECT LOCATION W BOSPHORUS VIEW!,771119,Ram,,Beyoglu,41.03061,28.97942,Entire home/apt,227,1,69,2019-09-14,0.69,6,243
162180,Nice flat in historical Galata ,775317,Cigdem,,Beyoglu,41.02622,28.97488,Entire home/apt,794,6,1,2011-09-25,0.01,1,365
163785,Fully furnished bosphorus view,781562,Belgin,,Sariyer,41.16308,29.03753,Private room,737,3,0,,,1,0
164216,Ottoman Flat 2BR @Taksim Square,783470,Aslinaz,,Beyoglu,41.03614,28.98163,Entire home/apt,550,2,36,2019-06-13,0.38,3,362
166265,Apartment in the Heart of the City1,792658,ISlK,,Beyoglu,41.03886,28.98199,Entire home/apt,244,2,136,2019-08-21,1.72,9,341
171593,Nice historical apartment in Galata,818744,Fırat,,Beyoglu,41.0278,28.97696,Entire home/apt,851,7,3,2012-01-07,0.03,1,365
175213,115 Sqm Great Quality Home-Unique Local Experience,837616,Oktay,,Uskudar,41.01602,29.01548,Entire home/apt,119,2,44,2019-09-24,0.45,1,330
175766,at the center of İstanbul..,840111,Kadir,,Sisli,41.07005,28.98561,Private room,170,1,0,,,1,365
178868,"Bright Room, Great Location...",770100,Neslihan,,Beyoglu,41.03237,28.9869,Private room,125,2,38,2015-12-31,0.38,2,267
180570,Feel at home@Istanbul city center,865041,Isil,,Beyoglu,41.02894,28.98594,Entire home/apt,437,1,0,,,1,0
181146,Exclusive terrace in Sultanahmet...,386745,Taner,,Fatih,41.00341,28.97725,Entire home/apt,425,2,40,2019-05-01,0.41,1,276
183804,"IN THE CENTER OF CIHANGIR, ISTANBUL",825635,Merve,,Beyoglu,41.03135,28.98414,Entire home/apt,272,3,760,2019-09-29,43.85,3,0
191058,Private room with balcony in shared flat,666066,Ali,,Beyoglu,41.02842,28.9779,Private room,91,30,23,2019-09-06,0.27,15,225
191069,Single private room in shared flat (Middle room),666066,Ali,,Beyoglu,41.02997,28.97612,Private room,74,14,23,2019-09-07,0.25,15,244
191079,Single private room(Gray),666066,Ali,,Beyoglu,41.02976,28.97604,Private room,68,10,20,2018-09-17,0.23,15,2
191080,Single private room(Indian),666066,Ali,,Beyoglu,41.02855,28.97653,Private room,57,10,56,2018-08-03,0.57,15,6
191084,Private room(Violet),666066,Ali,,Beyoglu,41.02885,28.97625,Private room,102,10,94,2019-08-13,0.97,15,3
191088,Single private room(Green),666066,Ali,,Beyoglu,41.02931,28.97623,Private room,68,25,17,2019-08-08,0.20,15,81
197991,Nice room with balcony,907770,Tuğba,,Uskudar,41.0164,29.01527,Private room,147,1,0,,,1,365
199068,"Luxurious, specially designed...!",972196,Taskin,,Esenyurt,41.02719,28.68328,Private room,528,1,0,,,1,365
204518,Lovely and Cozy Flat at Cihangir ,1004513,Defne,,Beyoglu,41.03023,28.98182,Private room,216,14,2,2011-09-22,0.02,2,365
207412,Single private room(Orange),666066,Ali,,Beyoglu,41.02941,28.97759,Private room,102,10,15,2019-08-29,0.15,15,37
207933,GORGEOUS BOSPHORUS VIEW! COMFY ROOM,1023387,Daniele,,Beyoglu,41.03506,28.99193,Private room,250,3,10,2013-10-05,0.12,1,268
210496,6-Cabin Yacht with A/C,1038139,Burchan,,Beykoz,41.0787,29.08596,Private room,2428,1,0,,,2,365
213816,Stay near Bagdat Avenue - 3BR apt,767876,Pelin,,Kadikoy,40.97543,29.06553,Entire home/apt,528,3,14,2019-08-01,0.16,3,365
214188,decent quality/price balance in Ist,1105099,Necip,,Fatih,41.019,28.92851,Private room,91,20,40,2015-06-01,0.41,2,89
214190,Best location - Orange,1105223,Serkan,,Beyoglu,41.02918,28.98331,Private room,147,3,52,2017-11-04,0.53,1,365
220131,Charming Delightful Studio@Centre 4,466302,Fati,,Beyoglu,41.02874,28.9766,Entire home/apt,142,2,82,2019-08-29,0.84,16,260
220149,Sultan,182639,Mehmet Ali,,Beyoglu,41.02845,28.97892,Entire home/apt,357,5,9,2015-04-29,0.09,6,364
224612,My nice flat in Nisantasi/ ,1169188,Esin,,Sisli,41.05585,28.99103,Private room,250,5,0,,,1,365
224910,The Heart of Istanbul,1171112,Marya,,Basaksehir,41.10619,28.73866,Entire home/apt,618,1,0,,,1,365
226255,Harem,182639,Mehmet Ali,,Beyoglu,41.02865,28.97919,Entire home/apt,369,5,10,2019-08-21,0.10,6,365
229498,Cozy studio apartment in Cihangir,1167189,Bilgehan,,Beyoglu,41.03077,28.98118,Entire home/apt,380,4,114,2019-07-11,1.21,2,272
231869,Nice and Clean Lovely Room Cihangir,1004513,Defne,,Beyoglu,41.03073,28.98167,Private room,250,14,1,2015-05-26,0.02,2,365
237993,Cozy Room in the Heart of Kadıköy,1212675,Basak,,Kadikoy,40.98598,29.02667,Private room,91,2,11,2018-11-25,0.19,2,71
237994,Comfy Furnished Room in a Cozy Home,1212675,Basak,,Kadikoy,40.98627,29.02542,Private room,113,2,1,2017-08-01,0.04,2,363
238904,2  PRIVATE ROOMS IN SULTANAHMET ,1252482,Ramazan,,Fatih,41.0068,28.97874,Private room,369,1,0,,,1,365
241516,FLAT WITH HISTORICAL VIEW,1267497,Ahmet,,Kadikoy,40.98441,29.02177,Entire home/apt,340,6,23,2016-07-26,0.27,1,0
244604,FULL EQUIPPED FLAT IN OLD ISTANBUL,1283374,Timur,,Fatih,41.01309,28.94331,Private room,465,2,0,,,1,365
247874,"Istiklal Avenue,Sadri alisik street",1298849,Berkan,,Beyoglu,41.03433,28.98221,Entire home/apt,62,1,135,2019-09-20,1.48,3,128
248304,Radisson Residences Avrupa Tem Istanbul 1+1 80m2,1300759,Ercan,,Gaziosmanpasa,41.08744,28.90203,Entire home/apt,528,1,7,2019-09-29,0.33,4,365
251414,"Apartment in Montmartre, Paris",1318632,Bahar,,Beyoglu,41.03203,28.98564,Entire home/apt,312,7,1,2012-01-06,0.01,1,358
253055,CIHANGIR | Stunning Bosphorus View!,852380,Ilker,,Beyoglu,41.03297,28.98488,Entire home/apt,840,3,64,2019-09-14,0.68,3,358
253859,A boutique experience in Istanbul ,1333286,Erdal,,Beyoglu,41.03324,28.9811,Private room,556,1,0,,,1,365
254664,Sur la place de la tour de Galata,1337721,Hervé,,Beyoglu,41.02437,28.9748,Entire home/apt,618,2,0,,,1,365
256825,BLUE Mosque walking&Grand pazar مشي لكل مكان,1351134,Bãśmä,,Fatih,41.01106,28.94568,Private room,91,2,271,2019-09-06,3.03,14,166
256838,"Down town,walk to everywhereوسط اسطنبول يوسف باشا",1351134,Bãśmä,,Fatih,41.01232,28.94706,Private room,91,2,12,2019-05-11,0.13,14,77
257284,Eco friendly and cosy garden apt - Prime Location!,1353821,Ozge,,Beyoglu,41.03136,28.98635,Entire home/apt,448,1,0,,,1,39
259206,Cosy Flat at the Center of ISTANBUL,1323348,Feride,,Sisli,41.0613,28.99495,Entire home/apt,284,2,27,2019-09-12,0.29,4,360
260378,Bright and characterful in Galata!,1366111,Julia & Tarkan,,Beyoglu,41.02625,28.97276,Entire home/apt,800,1,81,2019-09-21,0.89,12,144
265297,"Sunny Flat for Room Price, Taksim",1391673,Serkan,,Sisli,41.045,28.9863,Entire home/apt,284,2,2,2012-05-28,0.02,1,90
265772,Furnished Flats & Historical Room,1393796,Hülya,,Sisli,41.05458,28.98672,Private room,227,1,0,,,2,365
270561,"Room minuet 2TRAM Street,Yusufpasha اتفضلوااهلاًبكم",1351134,Bãśmä,,Fatih,41.01077,28.94512,Private room,91,3,152,2019-09-22,1.62,14,70
270883,only 10 minutes to Sultanahmet,1417732,Tayfun,,Fatih,41.0248,28.94738,Entire home/apt,312,7,0,,,1,365
271439,Charming Delightful Studio@Centre 3,466302,Fati,,Beyoglu,41.02669,28.97594,Entire home/apt,204,2,143,2019-09-09,1.52,16,310
274454,"Galateia Apartments,1 BR up to 4",1435301,Galateia,,Beyoglu,41.02961,28.97643,Entire home/apt,1055,30,0,,,2,365
276621,Girls Sharing room غرفة للبنات  TRAM STREET,1351134,Bãśmä,,Fatih,41.01254,28.9467,Shared room,57,2,79,2019-08-02,0.88,14,175
277581,Standard Suites,1449395,Emre,,Kadikoy,40.99259,29.02534,Entire home/apt,238,3,26,2018-06-28,0.66,3,346
277589,Spacious Family Apt in Kadiköy,1449395,Emre,,Kadikoy,40.99462,29.02552,Entire home/apt,403,3,8,2018-01-28,0.22,3,346
277592,1+1 65m2 Deluxe Suitler,1449395,Emre,,Kadikoy,40.99295,29.02656,Entire home/apt,278,3,46,2018-06-03,0.56,3,363
280227,Asian Side Apartment with SEA VIEW ,1460766,Birim,,Kadikoy,40.97555,29.0431,Entire home/apt,567,4,0,,,1,365
280776,Terrace Bosphorus Sea View Taksim,802569,Maria,,Beyoglu,41.03392,28.98927,Entire home/apt,613,1,233,2019-09-16,2.48,1,315
282117,"cozy quite home, in the center ",1465693,Asimo,,Beyoglu,41.03207,28.98052,Entire home/apt,465,7,0,,,1,365
282148,"Furnished luxury apartment, Galata",1470523,Zeynep,,Beyoglu,41.02575,28.97364,Entire home/apt,618,3,54,2019-09-13,0.60,4,297
282266,Design chic serviced apt in Galata.,1470523,Zeynep,,Beyoglu,41.02373,28.97418,Entire home/apt,618,3,29,2019-08-27,0.32,4,302
282289,Modern serviced flat in Galata,1470523,Zeynep,,Beyoglu,41.02591,28.97401,Entire home/apt,618,3,130,2019-09-21,1.46,4,0
282295,Modern chic serviced apt in Galata,1470523,Zeynep,,Beyoglu,41.02532,28.97303,Entire home/apt,618,3,59,2019-09-02,0.65,4,327
282658,Charming Delightful Room@Centre,466302,Fati,,Beyoglu,41.02922,28.97593,Private room,85,11,8,2018-03-01,0.08,16,300
282881,"top location,bright & cozy 2bdr apt",353220,Özge,,Beyoglu,41.02841,28.97202,Entire home/apt,618,1,57,2016-09-11,0.63,1,358
284645,Cute room opening to garden in Moda,748852,Asiye,,Bahcelievler,41.00837,28.85343,Private room,170,5,5,2014-11-03,0.05,2,365
287982,Lovely Room at the heart of İSTANBL,1323348,Feride,,Sisli,41.06208,28.99426,Private room,113,1,10,2016-09-01,0.11,4,360
287983,CENTRAL&SAFETY Location Bright Room,1323348,Feride,,Sisli,41.06202,28.99549,Private room,113,2,58,2018-09-25,0.65,4,358
293754,2 bedr apart 5 mins from Airport ,1497897,Mehmet Emin,,Bahcelievler,40.99144,28.84474,Entire home/apt,550,3,4,2019-05-19,0.16,2,365
294981,Cozy Furnished Flat in Residence,1520874,Eralp,,Sisli,41.05783,28.99253,Private room,312,2,0,,,1,365
297040,"Galateia  Bosphorus, 1BR w Terrace",1435301,Galateia,,Beyoglu,41.02954,28.97551,Entire home/apt,1242,1,0,,,2,365
298136,Sanctuary of Peace,1536767,Ferhan,,Adalar,40.871,29.1295,Entire home/apt,113,1,1,2019-06-10,0.27,1,365
304011,Long Term Apt. Beyoglu/Center,1564870,Living,,Beyoglu,41.03435,28.9724,Entire home/apt,403,3,9,2015-09-17,0.14,2,245
305801,Sweet Garden  House,1572930,Mehmet,,Besiktas,41.05091,29.02262,Private room,85,3,1,2012-10-01,0.01,1,365
308216,Exclusivity in Istanbul Bosphorus View,1585558,Xflats,,Beyoglu,41.03655,28.99017,Entire home/apt,743,2,3,2019-01-02,0.03,14,365
309063,Exclusivity in Istanbul City View,1585558,Xflats,,Beyoglu,41.03789,28.99014,Entire home/apt,1242,2,1,2012-10-17,0.01,14,272
310557,Studio apartment İstiklal Street,1597714,Behiye,,Beyoglu,41.03234,28.97472,Private room,556,2,0,,,1,365
314848,Centrally Located Bright StudioApt1,1438966,Görkem,,Beyoglu,41.0364,28.97666,Entire home/apt,425,1,5,2018-04-29,0.05,1,365
315554,"Bosphorous View, Greenary, comfrtbl",1620835,Rajesh,,Besiktas,41.08725,29.03729,Private room,267,1,0,,,1,365
316220,pvt Apt ◆ Anatolian Side of Istnbul,1624077,Can,,Uskudar,41.02544,29.03525,Entire home/apt,216,1,0,,,1,365
317428,Room for sublet IN TAKSIM/CIHANGIR,85923,Irem,,Beyoglu,41.03042,28.98457,Private room,153,4,0,,,1,365
318933,lovely home with sea view,1128679,Akın Savaş,,Kadikoy,40.98447,29.02221,Entire home/apt,284,2,11,2018-08-12,0.21,2,363
324576,Best Point Apartments&Suites,1667741,Mr.Ceyhun,,Fatih,41.00315,28.97953,Private room,925,1,1,2018-03-24,0.05,2,365
330043,İstanbul Beyoğlu Cihangir,1677640,Didem,,Beyoglu,41.03323,28.98525,Private room,437,1,0,,,1,365
332070,Full Bosphorus sea&Istanbul view ,1664518,Gokce Doruk,,Uskudar,41.02971,29.01917,Private room,465,1,0,,,2,83
338403,120m2 private apart Taxim.,1719162,Emre,,Sisli,41.04099,28.98675,Entire home/apt,306,2,7,2014-05-05,0.08,1,365
338540,3 guests Walk to GRAND pazarيوسف باشا مشي لبيازيت,1351134,Bãśmä,,Fatih,41.01237,28.94659,Private room,91,2,60,2019-06-01,0.67,14,77
341852,on Galata Roofs.  Super central istiklal avenue,1734426,Lino And Gioia,,Beyoglu,41.03383,28.98168,Entire home/apt,272,2,27,2019-09-14,0.42,3,303
350818,Furnished Double BR with Breakfast,1778050,Ali Sinan,,Beyoglu,41.03137,28.97318,Private room,681,1,0,,,1,365
351006,Full Bosphorus Sea View ◆ near Park,1664518,Gokce Doruk,,Uskudar,41.0309,29.01983,Private room,216,2,0,,,2,365
351790,in the city center,1782227,İnan,,Sisli,41.07587,29.00994,Hotel room,227,10,2,2015-05-23,0.04,1,272
355170,Modern Deluxe Studio Near to Taksim,730566,Murat,,Beyoglu,41.03788,28.98258,Private room,374,1,0,,,3,365
360053,Modern Flat 30m to Istiklal- Taksim,1821399,Hakan,,Beyoglu,41.0339,28.9826,Entire home/apt,374,30,0,,,1,365
362196,Apartment in the Heart of the City2,792658,ISlK,,Beyoglu,41.03893,28.98201,Entire home/apt,199,2,93,2019-09-15,1.47,9,328
362228,Studio in the Heart of the City 1,792658,ISlK,,Beyoglu,41.03831,28.98349,Entire home/apt,204,2,139,2019-09-16,2.11,9,359
364077,A single room in Istanbul - Kadikoy,1839212,Ferhat,,Kadikoy,40.99407,29.03697,Private room,216,2,0,,,1,365
374837,Charming Delightful Studio@Centre 2,466302,Fati,,Beyoglu,41.02752,28.97705,Entire home/apt,199,1,125,2019-09-12,1.37,16,242
378120,"Invitation to Travel: Luxury, Quiet",1899923,Yves & Fatos,,Beyoglu,41.03499,28.97238,Entire home/apt,590,7,11,2016-07-18,0.13,1,28
378383,Historic mansion center of Buyukada,1900682,Aysen,,Adalar,40.87361,29.13289,Entire home/apt,590,2,25,2019-08-01,0.28,1,364
380072,"truly unique accommodation,Istanbul",1907609,Filiz,,Besiktas,41.0555,28.99978,Private room,930,1,0,,,1,365
385296,"Lot's of Light, Lot's of Green!",734040,Can,,Sariyer,41.08679,29.05244,Private room,119,7,8,2019-08-08,0.10,3,253
391645,"Bright flat, great view! Kadikoy",1958346,Adelaide And Ali,,Kadikoy,40.99609,29.0278,Entire home/apt,403,3,69,2019-08-13,0.76,1,309
398075,Charming Delightful Studio@Centre 1,466302,Fati,,Beyoglu,41.02728,28.97705,Entire home/apt,199,2,67,2019-07-14,0.74,16,119
401359,Central Apt. in Popular Nisantaşı,2002975,Jülide,,Sisli,41.0493,28.99618,Private room,312,3,6,2019-02-15,0.07,1,0
404473,Galata - Splendid flat + bureau,2015945,Linda,,Beyoglu,41.02557,28.97733,Entire home/apt,516,180,0,,,1,365
408294,Istanbul Postcard View (Asian Side),2033076,Baris,,Uskudar,41.01502,29.01303,Entire home/apt,425,3,22,2017-03-15,0.25,1,364
411036,Charming Place Overlooking Galata Tower (+Terrace),2046456,Hanife,,Beyoglu,41.03003,28.98148,Private room,159,1,237,2019-09-20,3.58,1,159
412766,CasaLoBueno#1 Splendid Galata Tower,2054075,Doret & Izel,,Beyoglu,41.0295,28.97351,Entire home/apt,800,4,69,2019-08-24,0.77,4,365
422001,Cozy Room ANGORA - Single @ Kaboom Guest House,1806816,Kaboom Guest House,,Beyoglu,41.03519,28.97177,Private room,119,2,8,2019-03-04,0.10,6,363
422065,Cute apartment in center of Beyoglu,2099221,Nahide,,Beyoglu,41.03255,28.98032,Entire home/apt,312,3,79,2019-09-26,0.89,4,321
422071,Cozy Flat 1BR @Taksim Square,783470,Aslinaz,,Beyoglu,41.03666,28.98093,Entire home/apt,250,2,62,2019-06-11,0.71,3,362
423667,FURNISHED TRIPLEX TAKSIM.LANDLORD,2106677,Sevil,,Beyoglu,41.0292,28.98104,Entire home/apt,340,3,57,2019-09-16,0.64,9,331
423764,2+1 istiklal street/taksim central,2106677,Sevil,,Beyoglu,41.03174,28.97717,Entire home/apt,528,3,10,2019-09-25,0.15,9,0
423833,Rooms for rent in Nişantaşı Şişli,2081426,Sanem,,Sisli,41.05485,28.99202,Private room,250,2,1,2012-04-27,0.01,1,365
428901,"Minutes walk to center, 2 BDRM Apt",1770428,Cheng,,Beyoglu,41.03749,28.97505,Entire home/apt,170,5,35,2019-03-08,0.46,1,359
429200,Pasha,182639,Mehmet Ali,,Beyoglu,41.02871,28.97935,Entire home/apt,369,5,1,2012-09-09,0.01,6,180
444383,"Sunny,Luxury,Comfy Private Room @ Perfect Location",2207891,Oge,,Sisli,41.05509,28.98853,Private room,62,4,14,2019-01-01,0.16,2,364
445208,fairly furnished flat @ city center,2170489,Atila,,Sisli,41.05274,28.99108,Entire home/apt,357,3,13,2019-09-01,0.15,1,307
447142,Ottoman istanbul..Yusufpasha Tram ترام يوسف باشا,1351134,Bãśmä,,Fatih,41.01263,28.94498,Private room,91,2,21,2019-09-14,0.24,14,77
453816,Room in Central Istanbul / Cihangir,2254723,Yesim,,Beyoglu,41.03044,28.98298,Private room,125,2,18,2016-02-22,0.20,1,365
457790,Old City Sultanahmet Apart Istanbul,2231981,Adar,,Fatih,41.00456,28.96857,Entire home/apt,408,3,119,2019-09-02,1.33,18,365
469638,Near the bosphorus,2330281,Omer,,Besiktas,41.06678,29.0418,Private room,227,2,26,2019-06-17,0.31,2,122
469811,"Couple friendly, Cute Roof w terrace in Beyoglu",2331089,Mehmet,,Beyoglu,41.03122,28.97603,Entire home/apt,318,2,32,2019-09-17,0.58,4,291
478289,ULTRA LUXE RESIDENCE WITH FREE SWIM.POOL ETC,2368759,Angie,,Basaksehir,41.0718,28.67921,Entire home/apt,930,6,12,2018-05-29,0.24,1,357
484153,"comfy room in Taksim, Istanbul",2395401,Özgür,,Sisli,41.04418,28.98344,Private room,68,2,3,2018-04-16,0.06,1,83
493775,1+1 beşiktaş modern house,2106677,Sevil,,Besiktas,41.05716,29.0075,Entire home/apt,794,3,0,,,9,365
493912,3+1 istiklal street from landlord,2106677,Sevil,,Beyoglu,41.03509,28.98145,Entire home/apt,340,2,19,2015-07-12,0.23,9,365
499401,"Fair, clean & comfy Apt - Beyoglu",2464199,Fahrettin,,Beyoglu,41.03185,28.97146,Entire home/apt,930,1,9,2013-09-17,0.10,4,0
507117,Duplex Penthouse Central Located,2499854,Ozan,,Sisli,41.05797,28.99466,Private room,125,1,2,2017-05-18,0.02,1,365
511142,The best room for young people,1298849,Berkan,,Beyoglu,41.03466,28.98164,Private room,62,1,42,2019-09-27,0.48,3,2
511597,Flats in Taksim 2 min. to square #2,2519004,Vedat Öz,,Bagcilar,41.03183,28.84544,Entire home/apt,312,2,2,2013-03-15,0.02,1,365
511807,decent price/quality balance in Ist,1105099,Necip,,Fatih,41.01667,28.9303,Private room,62,20,9,2015-06-30,0.10,2,180
514960,HISTORICAL VIEW FLAT IN CIHANGIR,194194,Zeyno,,Beyoglu,41.03025,28.98186,Entire home/apt,403,3,2,2013-09-15,0.02,3,365
516610,Nakkas Apart,2543742,Nakkas,,Fatih,41.0056,28.9704,Entire home/apt,675,1,3,2012-11-28,0.03,2,365
516720,Very central place-small room for 1,2544222,Biray Anil,,Sisli,41.06262,28.984,Private room,62,1,42,2016-03-10,0.47,1,29
519364,"Elegant, bright, lovely sea views in Galata!",1366111,Julia & Tarkan,,Beyoglu,41.02618,28.9761,Entire home/apt,1101,1,45,2019-09-28,0.87,12,296
519468,"Cosy charm, fabulous terrace views in Galata!",1366111,Julia & Tarkan,,Beyoglu,41.02496,28.97311,Entire home/apt,1146,1,70,2019-09-13,0.81,12,289
520072,Room in Anatolian side of Istanbul,2404749,Sabite,,Kadikoy,40.98268,29.04714,Private room,85,1,0,,,1,365
520189,"Cosy with frescoes, terrace views in Galata!",1366111,Julia & Tarkan,,Beyoglu,41.02815,28.97333,Entire home/apt,800,1,70,2019-07-23,0.79,12,258
