,room_id,host_id,room_type,borough,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,bathrooms,price,minstay,latitude,longitude,collected
990,12117646,7048735,Entire home/apt,,Tallinn,0,,4,1.0,1.0,136.0,2.0,59.43739,24.745464,2016-07-08 23:33:20.562165
991,12117703,4748458,Entire home/apt,,Tallinn,0,,4,0.0,1.0,44.0,2.0,59.438318,24.756826,2016-07-08 23:14:31.351041
992,12118217,4748458,Entire home/apt,,Tallinn,0,,4,1.0,1.0,54.0,2.0,59.439698,24.764746,2016-07-08 23:28:39.100815
993,12119947,7048735,Entire home/apt,,Tallinn,4,4.5,5,3.0,1.0,136.0,2.0,59.438235,24.745416,2016-07-08 23:48:26.254932
994,12123764,4748458,Entire home/apt,,Tallinn,0,,4,1.0,1.0,68.0,2.0,59.439805,24.755632,2016-07-08 23:36:27.759784
995,12124161,4748458,Entire home/apt,,Tallinn,1,,3,1.0,1.0,67.0,2.0,59.433596,24.761872,2016-07-08 23:52:27.097896
996,12127375,64918552,Entire home/apt,,Tallinn,3,4.5,3,0.0,1.0,30.0,1.0,59.432823,24.752871,2016-07-08 23:11:30.174798
997,12127401,64918552,Entire home/apt,,Tallinn,12,5.0,3,0.0,1.0,40.0,1.0,59.432644,24.751834,2016-07-08 23:37:14.946763
998,12129999,25076583,Entire home/apt,,Tallinn,10,5.0,4,1.0,1.0,46.0,,59.4481,24.738022,2016-07-08 23:28:28.123952
999,12138956,29913953,Entire home/apt,,Tallinn,0,,2,0.0,1.0,57.0,1.0,59.422541,24.782097,2016-07-08 23:16:27.965280
1000,12139104,25292230,Entire home/apt,,Tallinn,8,5.0,5,3.0,1.0,57.0,1.0,59.438019,24.816415,2016-07-09 00:11:26.365192
1001,12139337,2845816,Entire home/apt,,Tallinn,5,4.0,2,0.0,1.0,34.0,1.0,59.435872,24.743111,2016-07-08 23:44:00.395151
1002,12139813,2845816,Entire home/apt,,Tallinn,3,4.0,3,1.0,1.0,45.0,1.0,59.435794,24.744847,2016-07-08 23:26:25.180156
1003,12140388,4748458,Entire home/apt,,Tallinn,0,,4,2.0,1.0,137.0,2.0,59.432193,24.761829,2016-07-08 23:42:17.707787
1004,12140630,4748458,Entire home/apt,,Tallinn,0,,4,1.0,1.0,77.0,2.0,59.437558,24.765439,2016-07-08 23:51:13.104728
1005,12140876,4748458,Entire home/apt,,Tallinn,0,,4,1.0,1.0,77.0,2.0,59.437555,24.764312,2016-07-08 23:46:23.923969
1006,12140976,4748458,Entire home/apt,,Tallinn,0,,7,3.0,2.0,268.0,2.0,59.437683,24.765769,2016-07-09 00:00:57.971655
1007,12141678,4748458,Entire home/apt,,Tallinn,0,,4,0.0,1.0,66.0,2.0,59.433881,24.759813,2016-07-08 23:04:58.727691
1008,12141996,4748458,Entire home/apt,,Tallinn,1,,5,2.0,2.0,200.0,2.0,59.437984,24.764695,2016-07-08 23:48:11.866436
1009,12142351,4748458,Entire home/apt,,Tallinn,1,,5,2.0,2.0,211.0,2.0,59.437779,24.764282,2016-07-09 00:01:03.562784
1010,12143140,4748458,Entire home/apt,,Tallinn,0,,7,3.0,2.0,268.0,2.0,59.438153,24.765425,2016-07-09 00:08:48.360562
1011,12146665,54932613,Entire home/apt,,Tallinn,5,5.0,5,2.0,1.0,52.0,2.0,59.429892,24.722698,2016-07-08 23:54:35.007729
1012,12163675,8579191,Entire home/apt,,Tallinn,0,,2,0.0,1.0,74.0,2.0,59.440701,24.749544,2016-07-09 00:00:29.594854
1013,12163845,8579191,Entire home/apt,,Tallinn,0,,2,0.0,1.0,57.0,2.0,59.44194,24.74922,2016-07-08 23:36:42.121326
1014,12164669,2845816,Entire home/apt,,Tallinn,1,,6,2.0,,113.0,1.0,59.43762,24.741173,2016-07-09 00:15:23.154075
1015,12164741,2845816,Entire home/apt,,Tallinn,1,,10,4.0,2.0,205.0,1.0,59.436479,24.749883,2016-07-08 23:50:51.425095
1016,12165207,8579191,Entire home/apt,,Tallinn,0,,2,0.0,1.0,52.0,2.0,59.44129,24.747799,2016-07-08 23:32:05.291625
1017,12180330,65449440,Entire home/apt,,Tallinn,2,,3,1.0,1.0,57.0,1.0,59.435273,24.779095,2016-07-08 23:34:49.568918
1018,12185838,60258356,Entire home/apt,,Tallinn,2,,2,0.0,1.0,30.0,2.0,59.441416,24.73698,2016-07-09 00:15:30.776210
1019,12212842,65688612,Entire home/apt,,Tallinn,0,,3,1.0,1.0,52.0,2.0,59.429097,24.652602,2016-07-09 00:07:33.750495
1020,12214193,65697977,Entire home/apt,,Tallinn,4,5.0,6,3.0,1.0,80.0,2.0,59.445896,24.805161,2016-07-08 23:29:55.430760
1021,12217530,65710226,Entire home/apt,,Tallinn,21,4.5,3,1.0,1.0,34.0,1.0,59.435332,24.754266,2016-07-09 00:15:08.484290
1022,12218356,65449440,Entire home/apt,,Tallinn,0,,3,2.0,1.0,56.0,1.0,59.423672,24.73661,2016-07-08 23:33:04.050571
1023,12236106,65847738,Entire home/apt,,Tallinn,0,,2,0.0,1.0,85.0,1.0,59.438587,24.758449,2016-07-08 23:07:35.666218
1024,12236201,46311840,Entire home/apt,,Tallinn,16,5.0,4,1.0,1.0,63.0,2.0,59.435432,24.729396,2016-07-08 23:41:45.311654
